"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7"
"PHACTR4","PHACTR4","oligo4","green",0.264490274296372,0.245175310458914,0.116890371765369,0.137612429768605,0.282130188834476,0.251120983443507,0.040786616226211,0.255523817328881
"RCC1","RCC1","grey","grey",0.155691377133335,0.157173097610223,0.108944157656192,0.130030453401518,0.113846241686472,0.13880989493509,0.0189376859649656,0.104891587149721
"TRNAU1AP","TRNAU1AP","oligo1","turquoise",0.181463302709095,0.190585683314706,0.111933253003413,0.131420418159325,0.151197553437364,0.156025290212901,0.0183014401816979,0.126494796454742
"TAF12","TAF12","grey","grey",0.137793131018868,0.119641186114629,0.120773490294552,0.130515082075715,0.0935622573360185,0.113002017310022,0.0332854243545692,0.100392455464029
"GMEB1","GMEB1","grey","grey",0.134131323447214,0.1309066967323,0.0905099808881393,0.0955194030417932,0.108269856810416,0.110904907953565,0.00521715471611373,0.0992106719665665
"YTHDF2","YTHDF2","grey","grey",0.143097894732133,0.139212485004697,0.0915297974673258,0.113837528291047,0.117992384896996,0.114248705848478,0.027537508394984,0.102032421702734
"EPB41","EPB41","grey","grey",0.0729118950822676,0.0818514226888921,0.033324227004949,0.0456262049198469,0.055384123891583,0.0603350966122853,0.0175242175941642,0.0383803459960749
"SRSF4","SRSF4","grey","grey",0.21159665225638,0.1890334807664,0.137705241935845,0.13758170452334,0.180257951827394,0.181885139476704,0.0290005204933623,0.18495118087096
"MECR","MECR","grey","grey",0.132531225642934,0.120851451903158,0.0616535757890885,0.061424117654453,0.113432082665546,0.126979159387386,0.0108842709574269,0.119076894612575
"PUM1","PUM1","oligo1","turquoise",0.289029989115254,0.293065053421555,0.160169753327106,0.233066984762452,0.256512286718003,0.2555793097252,0.0581822107318913,0.231456723764332
"NKAIN1","NKAIN1","grey","grey",0.144135164759445,0.0976383909737777,0.0785789881602895,0.0678863523067217,0.12294691381629,0.14807629943422,0.0213877442063659,0.168832551199431
"SNRNP40","SNRNP40","grey","grey",0.190092314741617,0.18056089541066,0.128193139463988,0.133630764238039,0.157624241132509,0.163337860177955,0.0157728884418157,0.142005256211694
"ZCCHC17","ZCCHC17","grey","grey",0.137607472745216,0.116360141566426,0.109419181259222,0.107231462156165,0.115757384440101,0.112822027877267,0.0196485127265698,0.118948157022649
"PEF1","PEF1","oligo3","yellow",0.0999446477834554,0.0870840780485489,0.104302557896129,0.12501852954482,0.0755070571270032,0.0698382429407015,0.02447736981926,0.0676736513978826
"COL16A1","COL16A1","oligo1","turquoise",0.232028166333168,0.267245335008892,0.0896157544063666,0.151530770098999,0.228029586531565,0.217610453230568,0.0401455540465144,0.173850456216118
"ADGRB2","ADGRB2","oligo1","turquoise",0.112970257422232,0.139942235098621,0.0652556281897748,0.117736076625746,0.0905387817948522,0.093588634457184,0.0183808800419049,0.0441342294944648
"PTP4A2","PTP4A2","oligo1","turquoise",0.277078153611175,0.302500177334067,0.146059873820879,0.197125650990962,0.249988744985276,0.254030945772621,0.0357135897257137,0.201869042074545
"KHDRBS1","KHDRBS1","grey","grey",0.227639827681542,0.199010327271868,0.172088695090852,0.173295164227073,0.199104698499673,0.195155038562724,0.0600471244406419,0.190035212389194
"TMEM39B","TMEM39B","grey","grey",0.10624021071737,0.115760138088735,0.0518000360677704,0.0813873424441803,0.0900896524376678,0.0922986197167949,0.0222260817988353,0.0724213128822887
"KPNA6","KPNA6","oligo1","turquoise",0.224439928565337,0.239491337700887,0.127418504671819,0.192865159493369,0.190609894632847,0.194061484886186,0.0370056787058809,0.155719788243982
"TXLNA","TXLNA","grey","grey",0.154734397579264,0.143211795402123,0.107055395689593,0.132621803593524,0.104449717150684,0.1344552091151,0.0329163270768453,0.109995724488285
"EIF3I","EIF3I","grey","grey",0.0906652128940243,0.0675709618704642,0.122752581031929,0.107813921475915,0.0652223801045658,0.0677009719494949,0.012339536969783,0.0625857963386629
"HDAC1","HDAC1","grey","grey",0.129433317828706,0.130431317654639,0.0688445452179351,0.0917006214623253,0.11564528026606,0.114873277621802,0.0314579686233131,0.102925323253393
"MARCKSL1","MARCKSL1","oligo2","blue",0.263364573361836,0.168718566644041,0.479087281075286,0.368992219976603,0.198821133277512,0.17222803802732,-0.00924376462392179,0.229874732439255
"BSDC1","BSDC1","oligo1","turquoise",0.194813825113714,0.214145860525457,0.0805378785362112,0.152412008927278,0.169544104126422,0.174477110263367,0.0262795828762176,0.126190926718511
"ZBTB8OS","ZBTB8OS","oligo1","turquoise",0.226417193152347,0.25728415042839,0.0643265749523139,0.127852550899423,0.21343883451448,0.218426602238046,0.0614321941219991,0.177078520868225
"RBBP4","RBBP4","grey","grey",0.211745702713697,0.200350500369803,0.149350589269668,0.172177044509403,0.170745027242452,0.179513003822212,0.0444338844270465,0.164723898575595
"SYNC","SYNC","oligo2","blue",0.07474312170983,0.0371906556567431,0.139815751807157,0.106781322468514,0.0239377183476348,0.030890563361414,0.00741478933210196,0.0387480009891839
"YARS","YARS","oligo1","turquoise",0.214946847756738,0.240364452951096,0.108229222688117,0.162384155193915,0.189230593570409,0.183298388434023,0.0289015918344148,0.126795617323109
"S100PBP","S100PBP","grey","grey",0.202545549466458,0.203653967678398,0.1003282206347,0.126124785929332,0.198827649456047,0.183665820529807,0.029158242600312,0.174083226288699
"AL020995.1","AL020995.1","oligo2","blue",0.0424852730085251,0.0197887948474606,0.0992558479958331,0.07251392598737,0.00768065453282976,0.0160298952796374,0.00392842706064611,0.0202979005225438
"AK2","AK2","grey","grey",0.132589286308074,0.113588944579096,0.0935142246405294,0.0930285366736336,0.10313919775947,0.113702064349171,0.0101621957669913,0.119003226515534
"AZIN2","AZIN2","grey","grey",0.125960958737677,0.0912465533390439,0.0587204912346365,0.0707448125407917,0.105989796040851,0.124947873201175,0.0179086306954911,0.151965197849793
"TRIM62","TRIM62","oligo1","turquoise",0.207782551199266,0.231157140978691,0.0807614847480713,0.13459387494515,0.186155312698548,0.191583909419351,0.0226138897698082,0.160780681545778
"ZNF362","ZNF362","grey","grey",0.080808138308678,0.0694857673580374,0.0475228390882482,0.0491334466759326,0.0876489123786487,0.0860072517474768,0.0202901949160495,0.0940735210336933
"AL513327.1","AL513327.1","grey","grey",0.103140899425652,0.0828891416638609,0.134114206565944,0.11441080779351,0.0606040331939462,0.069518650437352,0.0100687902107048,0.0652381018476375
"PHC2","PHC2","oligo1","turquoise",0.341969704196077,0.332050642255985,0.210357426649709,0.257124248106653,0.298411238012872,0.298765021381374,0.0390808699333925,0.284172637181285
"CSMD2","CSMD2","oligo4","green",0.182793642542931,0.171941780342193,0.0448744832199576,0.0791991759391548,0.245863347009049,0.185120198712454,0.0547183297728701,0.205984179024232
"SMIM12","SMIM12","grey","grey",0.113938332349147,0.110630218269861,0.0658407798898322,0.0919118774489382,0.0924389780659541,0.0859542085266083,0.0533878410180928,0.0750872001521854
"ZMYM1","ZMYM1","grey","grey",0.149297312327784,0.125515947589658,0.131117319154345,0.114512888903386,0.12621356463531,0.1268873327342,0.0136646068252461,0.129252206324572
"SFPQ","SFPQ","grey","grey",0.311067843270924,0.258381718570314,0.212481254364649,0.213012602002172,0.258112473373483,0.279659407860151,0.0521859216471022,0.289036841658563
"ZMYM4","ZMYM4","grey","grey",0.251247119740735,0.206468872612966,0.179024850956843,0.171146450714192,0.227614258734819,0.230924138068508,0.0423037596547578,0.251495917124872
"KIAA0319L","KIAA0319L","oligo1","turquoise",0.267782001230485,0.26927221971471,0.136246951586133,0.175676860504827,0.239745268570268,0.243115641558947,0.044104038455201,0.211821563393502
"NCDN","NCDN","oligo1","turquoise",0.115921153964084,0.133111661921285,0.0628104283787504,0.0983700922981454,0.0938590821252296,0.0975729804451018,0.0639091250832397,0.0720822015709611
"TFAP2E","TFAP2E","oligo1","turquoise",0.101695619595684,0.109362106285899,0.045398518596746,0.0613766831894764,0.0941401074006113,0.0971455888427934,0.0130902544353304,0.0700372233652119
"PSMB2","PSMB2","grey","grey",0.157249512664999,0.135252152119924,0.148219873498419,0.150206110807109,0.105673088917432,0.121789849143145,0.0294452811939722,0.108835180196717
"AGO4","AGO4","grey","grey",0.194031113480903,0.167213914647497,0.130078731083265,0.124275977933214,0.171078404265118,0.177749724756433,0.0231374764436462,0.18145374602629
"AGO1","AGO1","oligo1","turquoise",0.171074748675209,0.168447230277562,0.0742981613399744,0.113523154227277,0.15402206195526,0.159835819577359,0.0467760095838963,0.134373197217964
"AGO3","AGO3","oligo1","turquoise",0.410087997880695,0.448031629787966,0.180581686638868,0.275680195476241,0.358814993150381,0.386234968590193,0.071759022493238,0.290671188360352
"ADPRHL2","ADPRHL2","grey","grey",0.121108930063964,0.109152676056483,0.132092304362965,0.139313817750296,0.0807711188120497,0.0842070935292865,-0.00211847401669324,0.0759350180996619
"TRAPPC3","TRAPPC3","grey","grey",0.0743083335275624,0.0668265758190759,0.089579739427783,0.0812291413443229,0.0459063815519718,0.0478578533778284,-0.000623019478245301,0.0443930947272442
"MAP7D1","MAP7D1","oligo1","turquoise",0.314601627376413,0.30935453840737,0.283268345127777,0.335655433045879,0.231781077713818,0.244921826416662,0.0237891219819891,0.205773522432413
"THRAP3","THRAP3","grey","grey",0.213455755739384,0.188607785706828,0.16253797453829,0.168340729107317,0.170977502951856,0.178766595809514,0.0464920413088252,0.165962026829891
"STK40","STK40","oligo1","turquoise",0.150325447657358,0.174966363131853,0.0543138243504886,0.0975244775862227,0.127661930553752,0.126811883209323,0.0387164977358161,0.0852473506357598
"MRPS15","MRPS15","grey","grey",0.0984087098640317,0.083994157336293,0.100106149728074,0.0913935285059795,0.0539177565404255,0.070397802550078,0.00559306081020292,0.0585076523231866
"MEAF6","MEAF6","grey","grey",0.144442454142768,0.127262688299286,0.129294062889541,0.131779140045582,0.11495708023892,0.112897069804909,0.0326717466893177,0.104848308789421
"C1orf122","C1orf122","oligo2","blue",0.210865374994331,0.159174324557153,0.31514662760886,0.254407778485017,0.143076944017611,0.147507646510718,0.0159122610236227,0.155953255067597
"MTF1","MTF1","grey","grey",0.124989143245407,0.104418798113825,0.085125242232646,0.101492250475932,0.102860716818836,0.111724204726988,0.0201638066956468,0.108663172013675
"INPP5B","INPP5B","oligo1","turquoise",0.167949653148738,0.189035654096066,0.0595558370261016,0.0978667601027842,0.153285953803135,0.15092396355869,0.0518216164439828,0.114194515424054
"SF3A3","SF3A3","grey","grey",0.100278341411303,0.0835019655727884,0.0903797164019852,0.103738462875435,0.0616237631935165,0.0763025415757329,0.0072339766522327,0.0754391357627344
"RRAGC","RRAGC","oligo1","turquoise",0.138338032548424,0.132688692108955,0.118834884031264,0.14675847720038,0.10464066377953,0.106668412199576,-0.00110279892028267,0.0870552440485312
"AL139260.1","AL139260.1","grey","grey",0.276433309641043,0.261090925497286,0.165966030718062,0.179199037402675,0.215724773174836,0.254296828705384,0.0396540634850465,0.219668667233069
"RHBDL2","RHBDL2","grey","grey",0.194918155194741,0.184822707207826,0.161781834459803,0.149882024514274,0.183115367705656,0.16321809775561,-0.00457675531259491,0.171889997372939
"AKIRIN1","AKIRIN1","grey","grey",0.222508906128054,0.210024159347258,0.177667994038314,0.186649478872799,0.176222832566832,0.180283581463709,0.00930320810476454,0.167299203910185
"NDUFS5","NDUFS5","grey","grey",0.0887779946102796,0.0775489663184808,0.107976247627457,0.0802220602356961,0.0706137943766422,0.0562003647164756,0.01555275107479,0.060606993524115
"MACF1","MACF1","oligo1","turquoise",0.543004932952429,0.555883076588867,0.24909994290415,0.338238091528988,0.493413252840359,0.519357152985194,0.132353640890762,0.456553771858603
"PABPC4","PABPC4","grey","grey",0.102272005744893,0.0894892577393005,0.0864000724032122,0.0894145137605441,0.0846674715639495,0.0826016579825208,0.0171900673006594,0.0809787704992461
"PPIE","PPIE","grey","grey",0.10973094057358,0.0938214012224193,0.0840051657639874,0.0991516181725575,0.0922588810646763,0.0885094434557468,0.0416024380844704,0.0892030833547681
"TRIT1","TRIT1","grey","grey",0.128095767028521,0.120691490923522,0.0694834725513691,0.0815944366954532,0.130253533217827,0.122320794250665,0.00592946198899522,0.121031578496941
"CAP1","CAP1","grey","grey",0.17308487732739,0.147446685756715,0.174952192050366,0.187267168744026,0.133425572289743,0.136743341380331,0.0334146829546754,0.136503822966602
"PPT1","PPT1","grey","grey",0.119910637303158,0.101369250096047,0.147052058407514,0.152917588956251,0.0669683588991069,0.0745871901628714,0.0351477431740596,0.0655031494791159
"RLF","RLF","oligo1","turquoise",0.261546310732585,0.259407718979264,0.129007612296808,0.159559041487602,0.234904777151028,0.242132430191871,0.0497247417053734,0.214223718926528
"AL050341.2","AL050341.2","grey","grey",0.0881724301091825,0.0717801090000148,0.109333138991977,0.0938488372487266,0.0553617645536542,0.0584967801302555,0.0146719745399661,0.0584511693940382
"ZMPSTE24","ZMPSTE24","grey","grey",0.133318385513774,0.115354307773623,0.129346247252604,0.141039867102512,0.0892582310971132,0.0950695177086713,0.000737230626850293,0.0809028823722884
"COL9A2","COL9A2","oligo1","turquoise",0.216584296020562,0.2330525134127,0.184207242844888,0.20616212699014,0.197188646375177,0.157169730713568,0.0259663290915926,0.135830141706537
"SMAP2","SMAP2","grey","grey",0.205786099689546,0.210475146265666,0.12088138825665,0.14370743629551,0.189615114654419,0.177234994918946,0.0194425914844652,0.1559951839047
"AL603839.3","AL603839.3","grey","grey",0.143683153554613,0.122024376271563,0.10630812852112,0.0869844466060581,0.120381968096437,0.12947612054158,0.0342406970257953,0.12849522973026
"ZNF684","ZNF684","grey","grey",0.108381525222894,0.107084209128478,0.0760066519242946,0.0724255357976542,0.089360643511129,0.0972523773640649,0.00648353078279449,0.084894329626466
"NFYC","NFYC","grey","grey",0.145843828257202,0.132053374938669,0.0735398986554799,0.0823924704205994,0.135610849539546,0.143762945880964,0.0221697371092996,0.143327083900598
"CTPS1","CTPS1","oligo1","turquoise",0.135551702987421,0.14198343738417,0.107004735142612,0.111700755074575,0.114632110980117,0.116678760368033,0.0252349762966975,0.0977054816537256
"SCMH1","SCMH1","oligo4","green",0.167116843919222,0.173783291109146,0.0679547634514912,0.093983739428544,0.191168835865003,0.172391239949577,0.0243837700739778,0.156463010017464
"HIVEP3","HIVEP3","oligo1","turquoise",0.332240525693953,0.405289600650976,0.147365499658098,0.230828086534315,0.286406595403263,0.296060300590736,0.0495227642559242,0.19284888707557
"FOXJ3","FOXJ3","grey","grey",0.333958792429828,0.315900092077168,0.180879448188252,0.225558704046489,0.285623617385134,0.305466203164583,0.0437019844245138,0.279667739251093
"CCDC30","CCDC30","oligo1","turquoise",0.157223314384131,0.161057678167395,0.0744185282870366,0.112630939161205,0.125238966011365,0.149632461240055,0.0371863713731938,0.11300656697506
"PPIH","PPIH","grey","grey",0.0791950658836125,0.0652754693785089,0.0419854565487451,0.0467818060416835,0.0662378226240521,0.0713766429807933,0.00545889916603085,0.0784121589155893
"YBX1","YBX1","oligo2","blue",0.172431100225077,0.139682912832579,0.216007019287769,0.203532256270348,0.0959119846665186,0.119092299832189,0.034091668557915,0.10822071401001
"P3H1","P3H1","grey","grey",0.095694501277478,0.0839154660122149,0.047183136664613,0.0672358145880585,0.0875362908783536,0.0869220888589357,0.00816991947949438,0.0764615283617878
"SLC2A1","SLC2A1","oligo3","yellow",0.1369880714962,0.132871972924983,0.151022296408507,0.201896155312346,0.0656915267334892,0.0871674867695869,0.0120466199874705,0.0592705216232944
"TMEM125","TMEM125","oligo2","blue",0.0258117249387635,-0.0293056254362511,0.182304197731388,0.0880340748832036,0.0273701345055486,0.00263372057276232,-0.00648310973321179,0.0639052590376175
"AL139289.2","AL139289.2","grey","grey",0.0968894047277707,0.0940158163916191,0.0783987639105897,0.0909815558157851,0.0721139159029234,0.0817470301429503,0.00480526388750124,0.0698219360014845
"ELOVL1","ELOVL1","oligo2","blue",0.17162905699164,0.131772954608458,0.253734005608679,0.223762023076806,0.128089721831281,0.121063888690529,-0.011183709618067,0.146510427352202
"MED8","MED8","oligo2","blue",0.0533037133033893,0.0336514559071946,0.0750317860501138,0.0630688825501983,0.035164579873464,0.0410282346010432,0.00946601536428885,0.0522108231723391
