"","gene_name","module","color","kME_oligo1","kME_grey","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10","kME_oligo11","kME_oligo12","kME_oligo13","kME_oligo14","kME_oligo15","kME_oligo16","kME_oligo17","kME_oligo18","kME_oligo19","kME_oligo20","kME_oligo21"
"COG6","COG6","grey","grey",0.116155383143122,0.137113404187068,0.0477978116385009,0.144246812156401,0.0768320624081476,0.0680097955851869,0.0914227431333113,0.112525819940324,0.108276481477324,0.122306056202934,0.0726465168007218,0.0832623667660231,0.127901987748562,0.10888207513759,0.102213528106651,0.106699841884959,0.049033743763764,0.035251418206667,0.104575598442431,0.0332413404080944,0.0779302650983505,0.121891202090693
"LINC00598","LINC00598","grey","grey",0.102933177134722,0.106234530358595,0.0440941417604576,0.0704519895301192,0.0635714206600476,0.0274419118627286,0.0853484793542719,0.0899462453304839,0.0991701620104926,0.0906567675714486,0.0541045143788941,0.0773029752992436,0.0683122929536071,0.092525397710245,0.0554123112301359,0.0708014676373522,0.0559589440974631,0.028228872172425,0.065941198169575,0.0299227037759936,0.0337162172407835,0.116382115220579
"FOXO1","FOXO1","grey","grey",0.132506876421216,0.15841774462525,0.0524526063871114,0.123421742719701,0.101717717434162,0.0261677161362205,0.157005047304426,0.116880180285111,0.0997505285116288,0.146161170099303,0.0875982027649291,0.0888207150929199,0.0881346292307579,0.118771232032649,0.0786990118018935,0.0982299869333752,0.0564884436758174,0.098655163301111,0.122888117254554,0.14404583010421,0.100651933807406,0.116494213387006
"MRPS31","MRPS31","grey","grey",0.0859069544294012,0.114282285134908,0.0772878482040712,0.0695543934319443,0.0858669353202771,0.0477567705677921,0.05877364056214,0.0977936089724651,0.0471548718703054,0.0966494072383594,0.0796626851922848,0.0483837988773893,0.0393800080721608,0.0518359737718992,0.0779752454407152,0.0713823075966948,0.117402817387271,0.0311148872083181,0.0572975522859318,0.027197681317198,0.0779692699738829,0.0538601510268729
"ELF1","ELF1","oligo1","turquoise",0.171444175675013,0.14968034183042,0.106878291006649,0.142044090836293,0.124108675046127,0.0560994944138194,0.10153094857741,0.169014239614753,0.103783331890998,0.13824024370589,0.10967682494093,0.0776841893546428,0.134627980461543,0.118145145734776,0.11931255609902,0.155292761964778,0.104279275722914,0.0496902855096199,0.0993997101039532,0.104125342030574,0.0889007821676224,0.103589672295377
"WBP4","WBP4","oligo20","darkred",0.0218967121124951,0.0518198586784548,0.0288910153278467,0.0514855286872539,-0.00231779248686049,0.0278351373120321,-0.00558424620670485,0.062117988998318,0.0650845782320107,-0.0032338639152049,0.0216894200853923,0.0779501544666331,0.0411572910447378,0.0393398029339036,0.019034465409796,0.0459532981353778,0.0296151812737631,-0.00360751850099135,0.0370792858377722,0.0321174411667468,0.127665126172794,-0.0175238534684934
"KBTBD6","KBTBD6","grey","grey",0.0461391893423485,0.0672937384990979,0.0641418076584913,0.0295344335451543,0.0691965178731618,0.0884225031079982,0.0647200116369535,0.0323828262922292,0.0754361603198908,0.0896541649649652,0.0201122762586271,0.0667023040483337,0.0389759699486047,0.0495142744971892,0.0977760664154233,0.042551501313165,0.0137604160473042,0.0378647782323691,0.0833999516493376,0.047105130796837,-0.00147896595373443,0.0708496466501223
"AL354696.2","AL354696.2","oligo7","green",0.13611637921744,0.12736242176137,0.0440855652095075,0.12669945667282,0.0963083261208735,0.0336746937097796,0.046831885981849,0.162893525084598,0.128037660057038,0.0618399705439844,0.048354904606256,0.0728160840190954,0.117313906756441,0.122895136474416,0.0535215273313387,0.15373642147926,0.100931657242153,0.0387503113074251,0.121840902732266,0.0725762379422543,0.106147912980948,0.0777255386079855
"NAA16","NAA16","oligo6","blue",0.212059801823072,0.2112081586472,0.121025750808753,0.161740980630937,0.168363534583027,0.0898726711474754,0.243985564460291,0.144930540536687,0.139609010284573,0.194809353270013,0.158627834997838,0.0929595080457365,0.142564332818073,0.15592737013927,0.130550456202406,0.127883104682317,0.0973034264318562,0.129451543003246,0.154453891842948,0.109379611319956,0.0770661005296251,0.124190497740434
"RGCC","RGCC","grey","grey",0.0680078242296466,0.146816763897618,0.0777272691893355,0.143416691790851,0.0504054830457109,0.193073205417341,0.061967680848484,0.117325332184349,0.125043129900752,0.14264007055751,0.0718653992677155,0.155598440853885,0.150543367780082,0.109589438885375,0.163927406274795,0.165924910435429,0.0601632345198309,0.0579292639113903,0.058324029022759,0.0585194748739594,0.101612637140306,0.109950114918051
"VWA8","VWA8","grey","grey",0.202617289224675,0.200963487155684,0.112939234909635,0.185895906169184,0.181510157031917,0.0955844985083998,0.122339939951976,0.224809538566382,0.191268213631677,0.167110140531606,0.0923573892701404,0.167915611191112,0.147516467435567,0.159917192284235,0.145052854567787,0.211975142444954,0.210995856554679,0.0683602235370255,0.174901241994266,0.116143575482419,0.154978642138318,0.142019337221101
"AKAP11","AKAP11","oligo7","green",0.194100999783953,0.169000289142428,0.159751234901187,0.149506024301008,0.130000708319954,0.0818539963111203,0.104921634357963,0.207842098264975,0.120037291947212,0.119413770614034,0.123729304755175,0.117315709078345,0.160149550094726,0.125811765064739,0.124811003637994,0.176464493305901,0.0927987484904224,0.066360270796107,0.152230898666541,0.113093914589601,0.100021466905341,0.175050922970054
"DNAJC15","DNAJC15","grey","grey",0.0807683067887184,0.0651524408948557,0.0219873345423766,0.0557553627210198,0.0923609865416578,0.0304163163451934,0.0329889306042874,0.0695343721519524,0.0448418613760899,0.0558088358067769,0.0521287359754154,0.0394378861988937,0.0177876952815265,0.0796613051831556,0.029019469035658,0.0516967034031738,0.0427371534250748,0.00909334590927775,0.0632228092646314,0.0514556950118015,0.0112346158192941,0.0738329159994747
"ENOX1","ENOX1","oligo11","yellow",0.18289945535457,0.25963397254485,0.0735449766079045,0.151032035893925,0.134787777372733,0.044552730578685,0.0845683296521431,0.254712172109099,0.160664187761239,0.112817918797217,0.148935897930632,0.280332958729423,0.144217281960944,0.225678504847744,0.103737499058868,0.264653813966927,0.108340167952738,0.044564222169326,0.164284819542198,0.145100383617934,0.149842000153776,0.227388357221344
"CCDC122","CCDC122","grey","grey",0.126937971413485,0.160304158292129,0.118687378235514,0.107192233321999,0.0935503426104491,0.0812612132868201,0.0915857655333203,0.133537784415625,0.0903645752159525,0.127503000766557,0.0784126579403335,0.134686054504176,0.0813181490732744,0.148070970086985,0.112034932403059,0.131201939933621,0.122993841068933,0.0678774661811596,0.113510823491136,0.0692159190377243,0.108900496165561,0.105794750595536
"AL512506.3","AL512506.3","oligo13","tan",0.125884176694844,0.12521826160466,0.048764227510518,0.142272241939124,0.0829060467372936,0.0696161176959529,0.0559877814309399,0.159972021703691,0.0587560383720932,0.0945015588049118,0.118176933653161,0.107947509262551,0.137111089385191,0.162420690340949,0.0686562564727971,0.152996628046662,0.115521883481172,0.0276036942814726,0.120224519174109,0.0688402838689876,0.130639593161204,0.0941167018933489
"SERP2","SERP2","oligo7","green",0.101309698752896,0.077162031282212,0.0537380170427399,0.0865698141552387,0.0787381524365588,0.032987323801114,0.0666786492149302,0.108766612324039,0.0525629926009799,0.0280090095513457,0.034116180086174,0.0335728394904584,0.0554683993207845,0.0859753073943769,0.0610071054069987,0.0821900006532253,0.013282282770526,0.0207447213896031,0.0696375256765586,0.0696286711484988,0.0933358353942147,0.0538080023509959
"TSC22D1","TSC22D1","oligo11","yellow",0.0786951602009268,0.154210073765982,0.0919850025809422,0.0944567097063459,0.0584028256310976,0.128895232569836,0.0766969197659816,0.126653101753585,0.142374764021802,0.0950035632574498,0.0755712376707003,0.18054387146535,0.0692722716164312,0.14313159735822,0.0957260261269885,0.153863719383994,0.0624323952776508,0.0401437447634367,0.116566778496417,0.109839693242724,0.115124924403717,0.104167916819517
"GPALPP1","GPALPP1","oligo11","yellow",0.0287826447677094,0.0593516187738573,0.0559414256149282,0.0645705622421861,0.0084617443969658,0.0534828294085876,0.0369500836776299,0.039246723105138,0.0407954761547631,0.0527800319957105,0.062489414185059,0.0742398012633893,0.0542709550698244,0.0786329383500092,0.0417998884371773,0.0507978777171869,0.0465876855570866,0.0155396959851625,0.0270320578544352,0.0447771260371483,0.0230528266894451,0.077700958350183
"GTF2F2","GTF2F2","grey","grey",0.0337890927328877,0.0816303245158826,0.047258819202244,0.0591239247963985,0.0459403753791641,0.063796902148446,0.020280435627813,0.0612780205675873,0.0993535962884998,0.0709642515584922,0.0531584186617705,0.0931767477996035,0.0356707320174415,0.0557728115895776,0.0689184192145283,0.0833034036525189,0.0582077306749238,0.0657588484962522,0.0928807389307422,0.0965326904046113,0.0425994060097987,0.0507359333069917
"TPT1","TPT1","oligo1","turquoise",0.12718037969671,0.161114658781387,0.102814656568002,0.130659625012036,0.115464792181619,0.120406663976911,0.175412288334783,0.120469590655976,0.100727717402586,0.143471299964422,0.0864106477900403,0.0865512329265531,0.157923091163738,0.101613181878261,0.153181918542261,0.0783484019693525,0.119303753687725,0.115979406340228,0.129184138769263,0.0848011434374435,0.0850845669067976,0.102740167559167
"COG3","COG3","grey","grey",0.123542963105809,0.124858262892723,0.0246767087190462,0.0927467217184823,0.104838630839635,0.0351692998506616,0.109354568661375,0.11450284534732,0.0992527740633646,0.102982740554367,0.0550661597432922,0.0683296854522673,0.081576104814207,0.0920617756615643,0.0763174455607352,0.100905081630107,0.0417114408529113,0.0849898531852813,0.110640728945877,0.0781021743187011,0.0212521382091841,0.0761733863866634
"ZC3H13","ZC3H13","oligo7","green",0.157580380323769,0.188293553122453,0.134883846685852,0.169731328930524,0.123357849194618,0.0784094910779419,0.111720526363708,0.190320394468456,0.135991493139152,0.0842324441480642,0.0525683571386449,0.162977817821032,0.148820525266173,0.114814159137809,0.13139579398018,0.180804293431528,0.0855984917627377,0.0839514896682638,0.157804726732631,0.0874099851088876,0.171372569420509,0.0988147751800219
"CPB2-AS1","CPB2-AS1","oligo7","green",0.257808765007175,0.274415663778064,0.150422819788129,0.240905659887245,0.165282998868144,0.139732069668112,0.132139308743986,0.340717085042888,0.246785044602231,0.13078157124645,0.133144806688135,0.269799924869901,0.223693324900042,0.215167541254658,0.193267708462135,0.309227478847,0.135798091357656,0.064358214957444,0.229822494592423,0.108206585388843,0.16931367516031,0.209342089063916
"CPB2","CPB2","oligo7","green",0.0492721316071603,0.0793110331550644,-0.0126678590764344,0.0617380126313262,0.0393124841846747,0.0487904590245258,0.0166551841843042,0.0964853403062658,0.104369135035581,0.0310764107822565,0.0211561183873689,0.0894710179467142,0.0797953583837244,0.0647813975944311,0.0560853682489241,0.110549064174133,0.058477035529265,-0.0452107450102479,0.0524496265581437,0.00569482222246355,0.0228156448019311,0.0730263807580194
"LRRC63","LRRC63","oligo1","turquoise",0.396271366485304,0.26183227169104,0.207236849173068,0.240916154227325,0.309038212977693,0.0492988670269539,0.213313977307828,0.326103688415854,0.214528635300846,0.181129644995023,0.229508932963973,0.0647425804861948,0.237750915924616,0.164964711033248,0.208553956574269,0.217295733472656,0.214797219349764,0.0719313671594956,0.223109001211408,0.1687885550939,0.153946749910801,0.213498171231636
"ESD","ESD","oligo19","royalblue",0.0258493948819995,0.0396487304505823,-0.0145890993321911,0.00874249359105047,0.0276904797969908,-0.00286590262714764,-0.0137351042877824,0.0306213439075821,0.0257248588822007,0.0683025659782605,0.0257784039834541,0.0531935737534284,0.00647298309795958,0.0494620606431944,-0.0216327064022727,0.0360769316244869,0.0223454958069207,0.0422660679998468,0.0394195735457909,0.182926191966362,0.0413280049625256,0.0234239099036311
"SUCLA2","SUCLA2","grey","grey",0.109335933433557,0.0877379525042761,0.101379847504056,0.104301455443135,0.0495598625994911,0.0470583818650674,0.0836844845956897,0.0880698927655834,0.106423073466786,0.0702428001081426,0.040099285990302,0.0406720180127382,0.0885877842820109,0.0350125901424723,0.0574706538143038,0.0521609962299704,0.0392640125014771,0.0650276832225664,0.0771653886247095,0.0601997702932208,0.0825898951802124,0.13191947373392
"MED4","MED4","grey","grey",0.0279411156482302,0.0400610631935016,0.00665426969199199,0.0512806871199199,0.0343983752061049,0.0020247316813411,0.0463190854309912,0.0368111087998724,0.040685451551946,0.0381715619208606,0.00148213692763269,0.0163049634537985,0.0255432676529812,0.0652324478149193,0.00767077944947355,0.0407484113594597,0.0160801268999611,0.0176446334997355,0.0573650658477315,-0.00361322323347284,0.0335380068208867,0.0461955899009874
"ITM2B","ITM2B","oligo14","brown",0.201697613319303,0.227787060600592,0.197849590660737,0.168510074444985,0.135910823093968,0.304745742108092,0.213424191274248,0.156357735348235,0.158315841966865,0.212146697494906,0.126160787045416,0.120355300302148,0.199690119559776,0.106005983773648,0.355357543973217,0.18211385175677,0.103257543533875,0.202315278952488,0.114027402710527,0.103945897955919,0.0630958671370386,0.12268155071152
"RB1","RB1","oligo21","grey60",0.150343323964859,0.184432369924847,0.0776270136084715,0.132430176569099,0.120957966925444,0.0595600194652555,0.101445751536618,0.172032065478337,0.125123040107015,0.102268222770737,0.127046154180637,0.106258439039465,0.119186067987243,0.136078819879142,0.0993414862017614,0.147045973575915,0.132969225231927,0.0412545172012169,0.149061760928421,0.0798570961980093,0.119462259813458,0.222422216260611
"FNDC3A","FNDC3A","oligo1","turquoise",0.24442265873453,0.23435858797314,0.150932287944298,0.173295116121388,0.175409644218246,0.0411956534694249,0.170406083061739,0.230582498320781,0.151219443227549,0.199619982604953,0.132437821011372,0.120730741005954,0.152584479477697,0.185344939333756,0.108696191299755,0.197519566838487,0.170443016837402,0.0860467828697542,0.204590813840434,0.175164656430907,0.14499069574499,0.195276733709687
"CAB39L","CAB39L","grey","grey",0.150549333223434,0.165616616063851,0.100789420508731,0.111323957009466,0.0717656832038499,0.0211316994861826,0.125659757862169,0.15523097350622,0.0990240713611867,0.0904677857700344,0.134886253232072,0.149184884345687,0.0940562941615303,0.116582728404003,0.0632035659560895,0.142705179035023,0.0677473901359267,0.0743409267658885,0.152382596853422,0.124240744266909,0.081907068664848,0.134048284624732
"SETDB2","SETDB2","oligo9","red",0.0432870960825628,0.0469296331609306,0.00508255201593598,0.0381002590962227,0.0548387564406696,0.0288566535001706,0.0356086177783383,0.0302153331343009,0.058602731297497,0.0746771040778512,-0.0015342726758575,0.0216865933605042,0.010025986408059,0.0423363772721897,0.0579520629218759,0.0397437706292998,0.0100143469749807,-0.0106734013476464,0.0146709446611793,0.0449506568313967,-0.0181259766086365,0.0622666299608525
"PHF11","PHF11","grey","grey",0.125061611086787,0.153558377785619,0.0453051042513936,0.0642350816402142,0.0747138401747858,0.0811264958233959,0.103613617021916,0.0848871919286087,0.100771682406577,0.0859242185500348,0.100546263221165,0.0786174642639042,0.108672450556059,0.0968434537044107,0.0728932610050982,0.103728144485219,0.111779898779279,0.0437844182567271,0.0750833004337406,0.033957368965661,0.108840385083943,0.0544509296119935
"RCBTB1","RCBTB1","grey","grey",0.0950454436547595,0.119274106702314,0.121844088459085,0.0590900710887417,0.0865983286541137,0.0906192139608169,0.0867923038494922,0.099429512439718,0.0419116294840045,0.103505564290736,0.0591914656224342,0.104022952760901,0.0998934088192839,0.0360174726686905,0.11893520424205,0.0797295262819817,0.0522887600533113,0.0774439728044347,0.0770992610523495,0.0156455390245886,0.0481335378964313,0.0992423253095271
"KPNA3","KPNA3","oligo7","green",0.141567130981669,0.127324196276391,0.123782958381214,0.121832533971778,0.100246956756998,0.0355327624840252,0.093002312748986,0.166698367459925,0.111336715402561,0.0579554731430971,0.0389826509737267,0.0777025155376164,0.0953522595722179,0.0861064327268492,0.0866766123343563,0.107944209272233,0.112190412975376,0.0690718079754698,0.0763428119252703,0.0913034129258004,0.0847803310370785,0.0517683482872038
