"","gene_name","module","color","kME_oligo1","kME_grey","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10"
"RERE","RERE","oligo6","black",0.521709245369911,0.516334290985558,0.486010300755598,0.250129922490064,0.370592252932508,0.449526207791318,0.541151303970159,0.500249158778926,0.453769366048327,0.313808077781334,0.0683677052040167
"ENO1","ENO1","oligo3","turquoise",0.102274865862828,0.117548308334577,0.0896175244543246,0.157640644987609,0.141312039835969,0.108568224222267,0.0774339711804712,0.0813807616994754,0.0746076690945248,0.0699327377066323,0.0373180712654205
"H6PD","H6PD","grey","grey",0.144280536338862,0.154400481096403,0.14038586977702,0.100178724828007,0.122397999885329,0.137812042696359,0.133853804528803,0.13100427406255,0.13341015452554,0.106170062072996,0.0252213147037423
"SPSB1","SPSB1","oligo7","yellow",0.240505114239129,0.223615280473955,0.195556275831334,0.0884123379529915,0.163046462292704,0.188448106560216,0.233699793857277,0.254010947550534,0.17901624324149,0.0999783296949597,0.0246358190248395
"SLC25A33","SLC25A33","grey","grey",0.122987280896744,0.136880155730154,0.11751791497002,0.105607253400956,0.107164294991985,0.132382236742818,0.114920259628263,0.100063921269047,0.114837413162095,0.104882907752613,0.0336401880675883
"CLSTN1","CLSTN1","grey","grey",0.214712348639651,0.216642214886418,0.167261278873594,0.170394300120564,0.200394738031848,0.200453818456197,0.159304103345908,0.165844232698791,0.158525260609838,0.142467972166282,0.0784975413512699
"CTNNBIP1","CTNNBIP1","grey","grey",0.126062267384462,0.144774686366947,0.141473278952341,0.0973136725238782,0.107227046111352,0.124252501373908,0.12759553657992,0.112652485748778,0.115115262906823,0.0906385908550727,0.0278861928264185
"LZIC","LZIC","grey","grey",0.122414843716691,0.131633146706329,0.101542014308705,0.122153233888831,0.128325824310128,0.119178585498373,0.0989528216431345,0.095913911386081,0.100427137869117,0.0900912834771341,0.0291565284330705
"NMNAT1","NMNAT1","grey","grey",0.0994155801637193,0.109000181918702,0.0930582350347354,0.0720782417138228,0.0821892922103234,0.0929954304325894,0.096369139040036,0.0839346757328673,0.0926236420035767,0.0695340938584073,0.00866242607331359
"RBP7","RBP7","grey","grey",0.0423375216424694,0.0661264365046374,0.0616632626362564,0.113028544291474,0.0726945085503437,0.0501769307054772,0.0391975343230374,0.0333432517131355,0.0448012877469204,0.0369913049183764,0.0015252786605511
"UBE4B","UBE4B","oligo7","yellow",0.427381176555097,0.398260376524516,0.348225567274826,0.165752810261717,0.294851548643017,0.33519782437578,0.395678169871613,0.422651852649106,0.302732919830692,0.20792179692145,0.0657898312803501
"KIF1B","KIF1B","oligo7","yellow",0.541265026877778,0.535691233220764,0.483464455062742,0.295611521934857,0.416818927087077,0.464338071930582,0.508015819733653,0.518620074628355,0.441341645182661,0.320889856138068,0.0804518403653499
"PGD","PGD","grey","grey",0.0946530399054202,0.0995776734778109,0.0764127951451558,0.0856753169928476,0.0875084406850431,0.0978797202077345,0.075669823716309,0.0738098845626876,0.0810484630783059,0.0750307347580375,0.0269782169970658
"DFFA","DFFA","grey","grey",0.12490246107038,0.126673697769631,0.104579490640043,0.0749433189114532,0.105399724688248,0.0995090507221156,0.115143245728484,0.117002225304234,0.0880434281816541,0.0589670524218384,0.0186651958319339
"PEX14","PEX14","grey","grey",0.169397397099949,0.177970488223437,0.158497167931357,0.104364880519525,0.132660170974807,0.158953998609995,0.153489634335244,0.147658914089167,0.147525980571497,0.120691756554694,0.0177886241382597
"SRM","SRM","oligo3","turquoise",0.0459090171719226,0.0703683488218281,0.0688935462700552,0.0942929859453304,0.062133272291689,0.0550588648728608,0.0444492008351164,0.0341636453787373,0.0589560331034429,0.0567381377673585,0.00409954866680164
"EXOSC10","EXOSC10","grey","grey",0.1118184843595,0.129710820213608,0.121242002979928,0.086859823779452,0.0885900955318435,0.106130784893028,0.112670353350971,0.0967008848123474,0.106108173285064,0.0795315387150333,0.0163686384202607
"MTOR","MTOR","grey","grey",0.1876917427376,0.194751667297477,0.179077588657721,0.0950415678241687,0.139368824577044,0.167268227924577,0.183123249801719,0.173810939642763,0.163316591721656,0.122498437784194,0.0398053783711845
"UBIAD1","UBIAD1","grey","grey",0.114513791923121,0.127847266295558,0.110953401770122,0.104749605318123,0.110835629108289,0.115481766270096,0.107881269050845,0.0932165355728802,0.0931398662809195,0.0839506869596473,0.00782669130857377
"FBXO2","FBXO2","oligo3","turquoise",0.140140344490003,0.140940820951067,0.0590608147669665,0.240700977022677,0.224902060812676,0.194589173504951,0.0261187573388928,0.0261153589788363,0.0994656721709402,0.172621900023897,0.0631013356263847
"FBXO44","FBXO44","grey","grey",0.11103574579952,0.117492258692606,0.0933581512461482,0.112280033889999,0.115974710236636,0.122397831476588,0.0776984417603026,0.0795004409360803,0.0933382855433434,0.0929283125880799,0.0304648984501703
"AGTRAP","AGTRAP","grey","grey",0.114386072271881,0.121902807932623,0.101179228759473,0.117112989691575,0.119660565833217,0.116141731387444,0.0800770723905125,0.0790981613337,0.0817219079006155,0.0775585159750295,5.8820119028119e-06
"MTHFR","MTHFR","grey","grey",0.128402532037805,0.129424780130813,0.114938371699963,0.0683922893107047,0.0929844548622184,0.12159664709202,0.115536712765486,0.112655220504135,0.107274727631115,0.0881402512986094,0.0224873268886058
"CLCN6","CLCN6","grey","grey",0.172592252317431,0.167960060670539,0.126840940659426,0.124898194673494,0.147612588201688,0.162256453792247,0.133611520641331,0.133586513511254,0.128885447931273,0.113271686808201,0.0244565058936692
"KIAA2013","KIAA2013","oligo3","turquoise",0.0949362414420012,0.118170487986433,0.114289095562936,0.14727616053189,0.123224551189489,0.101564551229409,0.0898301159338882,0.083206406469635,0.085597041842916,0.0701556607723891,0.0159572512902002
"PLOD1","PLOD1","oligo1","blue",0.10734873621148,0.0966961705232676,0.0770556537188909,0.0349045528827761,0.0754888509316916,0.0702490858888669,0.0979576256730566,0.11075097243813,0.060212406168364,0.0333677746478274,0.0127486727394484
"MFN2","MFN2","grey","grey",0.104701902237653,0.108171451999197,0.0992971446920158,0.0717370916910399,0.0886356907389953,0.0891517308596409,0.10106784353019,0.0964575798577951,0.0801388695793263,0.0625276705681289,0.014573462210504
"VPS13D","VPS13D","grey","grey",0.303901514319293,0.310626840160933,0.274780855055216,0.164524077446973,0.223418545694901,0.269425338577233,0.284491638468907,0.273460655881418,0.256558098511486,0.192275411486144,0.0573112133595464
"PRDM2","PRDM2","grey","grey",0.332256736760545,0.341374621645286,0.299279720634182,0.21033684156445,0.265103448208974,0.285913690965109,0.319887907691193,0.310554751183541,0.281111211728588,0.186727780209586,0.055114162007438
"KAZN","KAZN","oligo1","blue",0.354098788877592,0.343722377297571,0.309745337695215,0.17160704091802,0.243434201060512,0.323738252238482,0.323643781444325,0.30684369225703,0.313128378498389,0.246029689486397,0.0698862497879742
"CASP9","CASP9","grey","grey",0.0872167904115809,0.0981533545914596,0.0860337466702295,0.065700021880319,0.076847381156884,0.0827068540020249,0.0854015331631887,0.0792938763630597,0.0739598667172071,0.0632098719383208,0.01551939483761
"DNAJC16","DNAJC16","grey","grey",0.158849782979739,0.173746012656884,0.151321395614668,0.117879482344678,0.134872317284087,0.15322106120206,0.15241238431899,0.135638223442915,0.147175108997892,0.120456649286222,0.0439374643859116
"DDI2","DDI2","grey","grey",0.230993863466152,0.238142155692019,0.214009299045862,0.146265177185005,0.184873260607746,0.217196952332511,0.2061276099515,0.193522886345221,0.200392246461899,0.173801895623828,0.0164131773818062
"PLEKHM2","PLEKHM2","grey","grey",0.146011647276661,0.160657659601848,0.144257503399643,0.122399854352994,0.125976549413228,0.146847672500567,0.131381382637928,0.118170263311502,0.140185103376693,0.113874776477101,0.0439527024531987
"AL450998.2","AL450998.2","oligo3","turquoise",0.0977312850231298,0.110672611916318,0.0741377159430281,0.144918877998828,0.133475956027983,0.104520892685071,0.0620608706831169,0.0635309370844941,0.0765898413410653,0.0843355597661977,0.0224262220414909
"SPEN","SPEN","oligo7","yellow",0.289991094690365,0.280481894781386,0.24017610905928,0.143055093005866,0.219511805795926,0.243062730236893,0.267050432318485,0.277586258552279,0.222044978919431,0.151808648441728,0.0551942468096594
"ZBTB17","ZBTB17","grey","grey",0.111044795398284,0.11888550192051,0.107674324930687,0.0925272640251786,0.103056611634899,0.0940934193859552,0.106693179506772,0.108316462170001,0.0915519459546762,0.0650819434127073,0.0280569117376463
"FAM131C","FAM131C","oligo3","turquoise",0.006775095196383,0.0744254177278612,0.121604933255619,0.197965945278058,0.0701075400833027,0.115580016218851,0.0162318502107125,-0.0367291026091233,0.13176090989704,0.181734300657728,0.00264763667304437
"FBXO42","FBXO42","oligo1","blue",0.228627109370487,0.220403295137921,0.18232642829608,0.109117279338623,0.169235995906911,0.195860014793988,0.20355121888445,0.200863325154738,0.176442458292315,0.133209242858915,0.0424469832011463
"SZRD1","SZRD1","grey","grey",0.125195819965483,0.136607378225459,0.113482630103211,0.119935643652222,0.130551191896424,0.128190576124566,0.0986883684784065,0.0974131839152106,0.103673188172805,0.104746748640554,0.0384466152812332
"NECAP2","NECAP2","oligo3","turquoise",0.103498654944702,0.119120853325095,0.0975603704731857,0.140952189193786,0.12235498443712,0.111099681586928,0.0768035239321241,0.0691264375252907,0.0875155865398958,0.0879029487087321,0.0142344296262932
"NBPF1","NBPF1","oligo5","brown",0.368987101608582,0.361200773556696,0.303410381229996,0.253029310410592,0.304291143569189,0.407612940292156,0.277265983219602,0.247884455522936,0.343101748487356,0.338486567901529,0.0580707635535845
"CROCC","CROCC","grey","grey",0.157573961871049,0.150534921764233,0.12581105989715,0.0853565572697535,0.135297770830013,0.130841507135373,0.13297688935153,0.141613714738941,0.115252905621313,0.0869181757719343,0.0283450243499316
"ATP13A2","ATP13A2","grey","grey",0.12905208280173,0.134352360875794,0.112034693571885,0.0949468509436166,0.108194320269034,0.120610316055019,0.10274652801446,0.100427043573895,0.104029985294255,0.0954503561724013,0.032675657868428
"SDHB","SDHB","grey","grey",0.141243632413591,0.146392137371098,0.128715171863867,0.0935421629332809,0.109130501700218,0.129436427642296,0.124728619620249,0.119600570416022,0.116166487551944,0.0971039473722903,0.0384656817036702
"PADI2","PADI2","oligo2","green",0.31822702327029,0.357901117351386,0.392559522566136,0.245707586279532,0.245047191745397,0.347932257466963,0.321048313775955,0.255164094053736,0.348081047243109,0.313153214156869,0.040664428762205
"RCC2","RCC2","grey","grey",0.100227935087941,0.10155426571817,0.0903858457364713,0.0825743193149535,0.0918084012699456,0.0956363740819014,0.0835412730889871,0.0880233236429103,0.0908384478022211,0.0718322533454443,0.0245819870063171
"ARHGEF10L","ARHGEF10L","grey","grey",0.0818274325948719,0.0936369143360456,0.0922433833523756,0.0557521181417262,0.0595671366186096,0.0806610952211791,0.0831698749226903,0.0703900649637497,0.0945412809121629,0.0739571746326699,0.0252603708675588
"IFFO2","IFFO2","grey","grey",0.0829539214755886,0.0832721672297358,0.0768258709902829,0.056472242048228,0.0707338163846135,0.086436909485434,0.0705986701478305,0.0585463316663598,0.0717130480542152,0.0654696400379387,0.0256850303592762
"UBR4","UBR4","grey","grey",0.238866962778459,0.242380940913247,0.208037293883022,0.14134258152364,0.19413402859814,0.206438718931281,0.220217873038981,0.222183825836543,0.1861064043871,0.132994215693355,0.0554669437595003
"AL035413.1","AL035413.1","grey","grey",0.13522525187331,0.142833540023326,0.130549766763028,0.0816448890139305,0.106425702273021,0.110269587196059,0.137566898893635,0.139464022944331,0.106600415081259,0.0665254775172028,0.00551348435185493
"EMC1","EMC1","oligo3","turquoise",0.0795872211723552,0.0937884312121019,0.0819517573097958,0.102362130986503,0.0970532034928159,0.0783152269001512,0.0706419549310588,0.0656797259049304,0.0696367362760204,0.0615250540708307,0.003844607810864
"CAPZB","CAPZB","grey","grey",0.311497330594751,0.310796083003329,0.265653226240646,0.176300213288462,0.246619693942243,0.318747917085058,0.260143358574223,0.238655140131514,0.274115119546075,0.25834548543161,0.0564909819058751
"OTUD3","OTUD3","grey","grey",0.108354040026861,0.114088164773983,0.0933864786572173,0.0814715824647267,0.0905917820706682,0.0880900686242156,0.0954253874036664,0.0971212098636882,0.0849305444836396,0.056943793126628,0.00986723921540646
"CAMK2N1","CAMK2N1","oligo4","red",0.324053059966393,0.324138971692014,0.26318282522077,0.281813845467426,0.362712817573348,0.265812298042722,0.270964364497216,0.299529581044378,0.215522170678369,0.153170819983572,0.044953100207103
"PINK1","PINK1","oligo3","turquoise",0.0538453766466981,0.0729848634209501,0.0663065505027816,0.109698230141395,0.0908654382973044,0.0594396799645035,0.0455388596124396,0.0434536128969201,0.0498492902713261,0.0410091333118512,0.0227958893214259
"HP1BP3","HP1BP3","oligo1","blue",0.416499902513261,0.383038619498273,0.290748632525906,0.241532350072477,0.360212898067802,0.335194681669895,0.329799747606428,0.366704087836519,0.265195138667066,0.190746404024801,0.071992192528025
"EIF4G3","EIF4G3","grey","grey",0.491505843923956,0.497032595785566,0.450399919805612,0.292594157010882,0.383438041671377,0.463574020178999,0.454025391649401,0.428884904219018,0.438847911714508,0.348060933624185,0.0875476868514673
"ECE1","ECE1","oligo7","yellow",0.120729755795937,0.10012902305337,0.0887508604737313,0.00592782466420827,0.0717166010137874,0.0295225044613508,0.134430022698688,0.184838657909102,0.0224349603529497,-0.0435858326594831,0.0272471380741771
"NBPF3","NBPF3","oligo3","turquoise",0.119367295508873,0.144397230124954,0.13590788875409,0.137851720074966,0.114601222188753,0.146027616564651,0.108983742766349,0.0833455412595429,0.142564775337686,0.13505455301571,0.01687518190921
"RAP1GAP","RAP1GAP","grey","grey",0.0321909313375931,0.0347792857504543,0.0409197999200399,0.0151773660365677,0.0247537071745554,-0.00301732608654539,0.0511748258833269,0.0628130663671995,0.0174675835221046,-0.0228598395926714,0.0309882041946248
"USP48","USP48","oligo1","blue",0.360313023105923,0.341175376031928,0.286406243054529,0.181205052525232,0.280957091948856,0.286379823175003,0.315136504979047,0.332167109642236,0.251608950946918,0.162916530931099,0.0628008989314067
"CDC42","CDC42","grey","grey",0.240174359792164,0.26721868912423,0.220718901008572,0.247636132295829,0.242013621897301,0.249127344905576,0.201319631072288,0.184166209000453,0.217539573570689,0.197334124046625,0.0208987621304175
"ZBTB40","ZBTB40","grey","grey",0.161080113409643,0.157561058894299,0.119174492513456,0.109063571799724,0.144240643615434,0.142417560273693,0.125478389187102,0.127689990257225,0.110325590335111,0.0905203557787494,0.0142382578237018
"EPHB2","EPHB2","oligo8","pink",0.335892635999809,0.339539257880495,0.312023821472814,0.192399506415234,0.243771824974749,0.334576127402171,0.310042407607621,0.280185139644178,0.356863206482667,0.258755164577576,0.0405370851288011
"KDM1A","KDM1A","grey","grey",0.156124003132186,0.163116230518557,0.13382638099943,0.108891245506916,0.143166830906072,0.140931834482456,0.145414013319311,0.147118654192649,0.117249605970541,0.0893358720179645,0.0265019970256535
"LUZP1","LUZP1","grey","grey",0.0702253628678317,0.0897402538782023,0.0772245865541964,0.0916542956186537,0.0721358323424809,0.107191569133339,0.0385111174416333,0.0210270812344817,0.0886437939161968,0.118914304599166,0.0371353007242821
"LINC01355","LINC01355","grey","grey",0.0942527104792234,0.0983916401340123,0.0946401550892287,0.0843639678243725,0.0889490068354468,0.0867444951773074,0.0831888574940129,0.0828957131672179,0.0812242205081039,0.0573055243614794,0.0249805185675099
"HNRNPR","HNRNPR","grey","grey",0.222914472206219,0.229023206946296,0.195242750171885,0.184161652045184,0.214851019358305,0.193381813426991,0.192307814951981,0.197279040961135,0.179883176562036,0.124384824494526,0.0496395386461434
"RPL11","RPL11","oligo3","turquoise",0.120813370015244,0.156032124951945,0.107044011298829,0.294371829839166,0.219011083465156,0.158906501845702,0.0646132297521711,0.0631654391977773,0.101375887907798,0.122013519426197,0.0267710193901244
"ELOA","ELOA","grey","grey",0.130353335508629,0.13603174306748,0.108864416163547,0.101687383884583,0.111801380986414,0.121908335269206,0.105666480521114,0.102097945949686,0.101921374622723,0.0858108291717263,0.017509247555711
"ELOA-AS1","ELOA-AS1","grey","grey",0.145057418537784,0.155219967262362,0.134472233966309,0.119797375304987,0.135297476499784,0.149762183552462,0.12322953661128,0.116695847867741,0.126156651528169,0.114926445089663,0.0235975510829986
"PITHD1","PITHD1","oligo3","turquoise",0.0950629845639377,0.128176213742937,0.104219517687291,0.208071719854892,0.156999532158199,0.127816386103424,0.0641869383729181,0.0554826661233548,0.0980367660029497,0.108623714598423,0.0136606889911217
"HMGCL","HMGCL","oligo9","purple",0.126523713788486,0.171205916842929,0.179977717864746,0.165612615538129,0.131147209575372,0.192020983942077,0.118110407791382,0.0702383168935382,0.194266943770333,0.248057178486124,0.00777059878860742
"PNRC2","PNRC2","grey","grey",0.107971073777007,0.110272002766274,0.0781917745978139,0.114321645080979,0.112520254754726,0.108475357754507,0.069902692798648,0.0750012131561371,0.0748369058344172,0.0789513413689651,0.0155209520607581
"SRSF10","SRSF10","oligo3","turquoise",0.197771115272319,0.216116203719726,0.173614892365352,0.220239745399377,0.209350663319986,0.191149543450335,0.160191918140067,0.160806206220641,0.156690678109225,0.139613606701419,0.0351649032404796
"STPG1","STPG1","grey","grey",0.145939098143562,0.142039758928804,0.112464339322201,0.0771383940470891,0.117278436761926,0.112295573902157,0.133456660140249,0.146952793323533,0.0916015099864514,0.0560369128368177,0.0210134193593924
"NIPAL3","NIPAL3","oligo7","yellow",0.25117713903853,0.250018103131938,0.229594373890176,0.149138321339452,0.213070365183072,0.170888759100671,0.264513064862271,0.299438606576377,0.163003054437005,0.0581008445885769,0.0430783940067189
"RCAN3","RCAN3","oligo3","turquoise",0.152304598212544,0.169876621379166,0.160826645595328,0.149710542296186,0.134561697326065,0.145238040756497,0.145249943272806,0.136100293245247,0.13744098564705,0.108918333821266,0.00106998712276046
"SRRM1","SRRM1","oligo2","green",0.261998823968199,0.285413653114844,0.293599198347191,0.160100878904665,0.188869652946923,0.233900945660165,0.269587734783581,0.238782523359473,0.23759704509334,0.169098175150893,0.0306629142338902
"CLIC4","CLIC4","oligo7","yellow",0.284076264437224,0.28259936360383,0.266768762673089,0.148883930782573,0.221715549267678,0.205777887746313,0.294527914966078,0.321341824901329,0.210792823832032,0.104709788336476,0.03755308702461
"SYF2","SYF2","oligo3","turquoise",0.0691621239028947,0.0837963744753489,0.0739047365320728,0.105021063342449,0.0861921387358613,0.0803959389626259,0.0537120567137144,0.0479764604979463,0.067301782053029,0.0660351711926396,0.0208071332856797
"RSRP1","RSRP1","oligo3","turquoise",0.360209509136186,0.428597878573398,0.369508631566096,0.460818756303372,0.393180579239039,0.408386558178745,0.305815516817453,0.259266945108165,0.357670592614086,0.340918547934145,0.0341027388349976
"TMEM50A","TMEM50A","oligo3","turquoise",0.118131629352096,0.148228090754193,0.134723652456801,0.204795846709319,0.157440076458832,0.130416912377407,0.101926711437253,0.0945306454541484,0.115074171668172,0.109938812551062,0.0107957148443461
"MACO1","MACO1","oligo1","blue",0.259599779926611,0.249773954486367,0.210342861673165,0.144567565860179,0.199919889412657,0.223045713608303,0.225959006353034,0.229710787925533,0.201213789829984,0.145910057007521,0.0247517463095965
"LDLRAP1","LDLRAP1","oligo3","turquoise",0.250095885949891,0.257598687516937,0.239019041695207,0.207878172618773,0.228824439151,0.268183552792141,0.211504038906402,0.189604590013665,0.233042585520182,0.221970307106738,0.0434003204668304
"MAN1C1","MAN1C1","oligo5","brown",0.18430213655901,0.198632734431596,0.182609453004668,0.137781275857953,0.152070519994698,0.225715641865157,0.152159849113015,0.119635877044547,0.194454326027331,0.20013011431326,0.0232072488943847
"MTFR1L","MTFR1L","grey","grey",0.075726916799757,0.0931594077322036,0.0853332441581564,0.0929426129766112,0.0804432533461481,0.0780778066716435,0.0721946990056985,0.0616133323949766,0.0675602396978437,0.0608228687345522,0.0205648295065802
"STMN1","STMN1","oligo3","turquoise",0.23381050230149,0.299244787179338,0.220660767022664,0.516505990037989,0.38477817800515,0.303696140622344,0.135220459945707,0.115211142844837,0.207069351212683,0.250798649696354,0.0409077933199764
"PAFAH2","PAFAH2","grey","grey",0.0999298299585305,0.105562469997495,0.0940176826214142,0.0682894414653413,0.094002563960801,0.0969962931111804,0.0920516658979177,0.0891096369961327,0.0915042265577088,0.0760737988983875,0.0253752041702282
"PDIK1L","PDIK1L","grey","grey",0.118431557281848,0.123647982477088,0.0990803679013315,0.100563295857429,0.107358687885305,0.109549558758016,0.0948339203966251,0.0945145977851424,0.0916423728263868,0.0767888435594694,0.0311741322246223
"CEP85","CEP85","grey","grey",0.231783034432996,0.229958986834168,0.191971051120178,0.119977213265573,0.177357752789098,0.167212279080412,0.217154767767729,0.228071676317291,0.147213434892754,0.0837679484366561,0.0440922903378497
"SH3BGRL3","SH3BGRL3","grey","grey",0.106938073420391,0.11940575875228,0.0903436340706342,0.144299996501137,0.12705913778373,0.108957878437383,0.0689602481871805,0.0782494653330419,0.0765699910079772,0.0843493713020054,0.0198916630445094
"DHDDS","DHDDS","grey","grey",0.0957522878584953,0.105371121484855,0.0950788839441181,0.0757691464753809,0.0859055193121049,0.0897322622799141,0.0897699138565454,0.0869926208787166,0.0765139080942129,0.0620117079044198,0.0142414555155648
"HMGN2","HMGN2","oligo3","turquoise",0.0811997961516435,0.113994968851932,0.098021288029524,0.171794157784363,0.124536930445868,0.101557817533287,0.0731666912088161,0.0565117250848863,0.0808568367770182,0.0928494192556456,0.021404441248561
"ARID1A","ARID1A","grey","grey",0.330734381916113,0.331459448400054,0.295791866051917,0.171361229637103,0.246639874217851,0.285563840353983,0.310461080314448,0.30502956471395,0.268523089544047,0.196532087311392,0.0550248122239858
"ZDHHC18","ZDHHC18","grey","grey",0.0770314498326258,0.0829570656563704,0.0704085570749827,0.0590336213449612,0.0719837185866422,0.0711122989531189,0.0690652774282535,0.0703476067987829,0.0540954487560972,0.0481190573218553,0.00594629328075548
"NUDC","NUDC","oligo3","turquoise",0.0971677443593616,0.113967841295148,0.0925799251565287,0.123781702941841,0.115972280977407,0.107094192028675,0.0755138886206676,0.0755255627806068,0.0860355827920919,0.0854771503775503,0.0284288315300307
"WDTC1","WDTC1","grey","grey",0.14339587897553,0.147255400061105,0.131192508797998,0.0865115255576295,0.106938234478399,0.125928157590693,0.127912041458543,0.129734048925548,0.117255829782931,0.0894859098892096,0.0371434566555734
"TMEM222","TMEM222","oligo3","turquoise",0.0653636177589385,0.0955774528488147,0.0922125458055701,0.117570174372023,0.0918486793800588,0.0728733830236405,0.0760337906565259,0.0651602697459683,0.0715330084539898,0.0518510169238047,0.0116375107630424
"WASF2","WASF2","grey","grey",0.265500226897561,0.273594660423067,0.238497606755813,0.196760244010161,0.232416392301744,0.237689548302363,0.232151303726026,0.227882514123822,0.208899997356578,0.163898043457641,0.031113780569077
"AHDC1","AHDC1","oligo1","blue",0.141354665196505,0.136394816620149,0.118764644832541,0.0649605427792195,0.0921899849071396,0.136570714860846,0.126148513449636,0.11372853379891,0.133602156715987,0.111642758385591,0.027519982980873
"FAM76A","FAM76A","grey","grey",0.0964940934299163,0.1213027845583,0.108639437412953,0.105999285299073,0.0960169559567631,0.106245288042438,0.101644624046011,0.0842149476407697,0.101115326317013,0.0837723051941219,0.0103974967761651
"STX12","STX12","grey","grey",0.206962281793287,0.219035509439948,0.191617787035641,0.166318762522605,0.185884390388779,0.190973664710853,0.183986341878841,0.184617375127926,0.170985257706327,0.126626398242667,0.0292106539600975
"PPP1R8","PPP1R8","grey","grey",0.0998553564442013,0.109981054287648,0.0912800468620949,0.0904543289405025,0.102434908390899,0.0933111766822455,0.0855257950850085,0.0936381929046522,0.0749763551054611,0.0555321463769083,0.0104618911161981
"THEMIS2","THEMIS2","grey","grey",0.129531136391878,0.141600674761437,0.118276563853137,0.140622802421542,0.139585414536618,0.146245857729147,0.0990300685252004,0.0923661786653308,0.113309837350991,0.119650472652649,0.0174424173557875
"RPA2","RPA2","grey","grey",0.0965067557947899,0.103829418187557,0.0882040633048428,0.0768667595827701,0.090180107667005,0.0868822124255645,0.0882275896108109,0.0859341574661852,0.0737496530646709,0.0540082849676641,0.0298842937152371
"EYA3","EYA3","grey","grey",0.244205015360021,0.254828364929332,0.237285349609154,0.150643113409505,0.188148867992806,0.221041144563114,0.240234769824467,0.221656038682331,0.210836667371903,0.158975326105948,0.0376732149846686
"DNAJC8","DNAJC8","grey","grey",0.12098757467736,0.126394696310614,0.0994451711374611,0.126142469794966,0.125621649246598,0.118687847492787,0.0943896999874148,0.0950945020822487,0.0885585510042032,0.076485825166727,0.0236237525441737
"ATP5IF1","ATP5IF1","oligo3","turquoise",0.0545528732932735,0.0910040098609814,0.0875851142843662,0.15591929791742,0.102554077897519,0.0893272925596127,0.0507084102806837,0.0336969485288153,0.0745610477610746,0.0850119530911804,0.0379492479545685
"PHACTR4","PHACTR4","oligo2","green",0.230567044729179,0.260201378717631,0.284039098274899,0.157773511605372,0.177309144856095,0.198931850265073,0.26306137465935,0.238582853589104,0.221105195083153,0.137439502329462,0.025431139174912
"RCC1","RCC1","grey","grey",0.113229066999929,0.110244615577623,0.0764432812015588,0.115196982131794,0.125383540458579,0.110160205667957,0.0715211637864143,0.0821899136461014,0.0777887280128808,0.0753586563812367,0.025134449586474
"TRNAU1AP","TRNAU1AP","grey","grey",0.176403377061068,0.179927277434622,0.152607183411383,0.118275275126525,0.142426997709547,0.16733748439716,0.138865574204773,0.13904984649863,0.135994862447312,0.128490651424024,0.0393612947056666
"TAF12","TAF12","grey","grey",0.09951356663235,0.10246331640378,0.0794159937078882,0.0605349689543289,0.0723306903466311,0.0973455704054359,0.0834709889693078,0.0783081924474686,0.0787056581962981,0.0750629369384917,0.0283914779938702
"GMEB1","GMEB1","grey","grey",0.102814470114576,0.109581199062896,0.0966738557846408,0.0605324968532164,0.0781768752880736,0.10492412988643,0.0928962321750584,0.0811960347302434,0.096793947313082,0.0877326531230018,0.017142060662808
"YTHDF2","YTHDF2","grey","grey",0.134703746892241,0.14128291818245,0.121231750687812,0.0711413656443105,0.0925250955180053,0.120232093284819,0.131064203692564,0.12293870323841,0.114642333607517,0.0829973264360165,0.0181642829505556
"SRSF4","SRSF4","grey","grey",0.169843936860417,0.18117229393284,0.174082178210347,0.104903814118104,0.129284290019878,0.147178031547008,0.175405170989119,0.165434770136055,0.148174269308536,0.10124440713466,0.0233276022498058
"MECR","MECR","grey","grey",0.115091528409042,0.125576000160762,0.112472652633724,0.0813636961864379,0.0925554451149163,0.105743193121306,0.108556771833682,0.105667345099832,0.102772094952232,0.0774567746971007,0.0299234136847442
"PTPRU","PTPRU","grey","grey",0.117160886748136,0.11355936951899,0.0975132268553748,0.0689809595135215,0.0935660004997011,0.114023317738668,0.0797734491164898,0.0785164877032487,0.0892219169933233,0.0891388065261764,0.00562678776395246
"PUM1","PUM1","grey","grey",0.28923883009553,0.291495995805721,0.252999736482805,0.16822340577817,0.237252015760916,0.247075343551605,0.267231433550568,0.266122038606344,0.22907397228894,0.161009388251841,0.0469321077820707
"NKAIN1","NKAIN1","oligo7","yellow",0.109918550710231,0.102174558210712,0.0888197954782472,0.00572554843850028,0.0600405950301341,0.0546255366102855,0.122739805655915,0.152240347523688,0.0544556533533884,-0.011092816887105,0.0351078836581583
"SNRNP40","SNRNP40","oligo5","brown",0.267887545900719,0.26948308786696,0.226238598038585,0.197107607378327,0.233524461208964,0.276501149943121,0.211449432635053,0.200105546589962,0.227869796631676,0.21646270010435,0.0440452509932582
"ZCCHC17","ZCCHC17","oligo5","brown",0.222373004637456,0.243479739443663,0.203267318891244,0.21326565501715,0.202854278149365,0.284852609626089,0.166291441190614,0.125596766382953,0.246060513504832,0.265371521290387,0.0368465904784354
