"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10","kME_oligo11","kME_oligo12","kME_oligo13"
"AJAP1","AJAP1","oligo5","black",0.123560450996618,0.0597030626615226,0.0164414877175406,0.129566834425846,0.139137023497644,0.163580371832171,0.119391100977342,0.114025234719348,0.0445431808621747,0.137924390439776,0.0692207759319457,0.0693982022633126,0.0406389457846854,0.0804442076581593
"NPHP4","NPHP4","grey","grey",0.0889447977367309,0.0616768368693767,0.016559824148574,0.0639638360352775,0.0760885443151563,0.0789306268407409,0.083502798473706,0.0830640911990742,0.0356599600217701,0.0916255219056914,0.0687126632045439,0.0419405184940653,0.0156853596540607,0.0654298906298271
"RPL22","RPL22","grey","grey",0.064518355715082,0.0530119048717532,0.0986357856155716,0.0590309202003861,0.0134838615973704,0.0300305921814166,0.0353121714097252,0.0503003296836142,0.0862835127132064,0.0315621269526129,0.0632293897577342,0.0514389529299784,-0.00133169300771761,0.0332428102762844
"ACOT7","ACOT7","oligo3","blue",0.104327815683662,0.0463211909409217,0.0286661036516755,0.124341198619061,0.105966729339804,0.124001999262971,0.088044745736202,0.0819543013198639,0.0306241186427547,0.103304357415619,0.0567504263540325,0.0689337995917568,0.0271984409899863,0.059130890512987
"NOL9","NOL9","grey","grey",0.0916280362152805,0.0760441891647721,0.0444796973334739,0.0816008842007437,0.0601152710289535,0.0890887709178428,0.0917079091644427,0.0904650216171429,0.0667621077278824,0.0856735034606121,0.0545630994188556,0.0469173079608464,0.00236437590902672,0.0648025499914896
"KLHL21","KLHL21","grey","grey",0.151842506363204,0.0793414733032748,0.146491868586323,0.150994279471201,0.113191175680794,0.122980223987596,0.0965445437741894,0.132964351720445,0.14878394584263,0.117867937155873,0.10320358433081,0.161797330487754,0.0295968224471693,0.0765647418346412
"THAP3","THAP3","grey","grey",0.088124392977596,0.0644812842936575,0.0787658020639058,0.0758298487651888,0.0554359659118045,0.0625136924689503,0.0669320375236129,0.0743795674258753,0.0750237010718104,0.0705079787509328,0.0720206947147531,0.0716919335863708,0.00129203642145815,0.0545694728494017
"DNAJC11","DNAJC11","grey","grey",0.127703975612138,0.100468878619517,0.0347718368933411,0.111542262882215,0.0962788290438193,0.129747601305896,0.133464521641829,0.117835366674506,0.0652636898953077,0.129040608160315,0.0854725576152287,0.0451689761520898,0.0192754333107637,0.106380944283385
"CAMTA1","CAMTA1","oligo4","turquoise",0.340759033978462,0.221909806228715,0.0748391712332978,0.296064595080381,0.325877084868526,0.342420370782362,0.33204986287413,0.291025085619229,0.126555783259878,0.35608912491678,0.261859888103319,0.162910829440565,0.0410156050645819,0.279396412394561
"VAMP3","VAMP3","oligo2","brown",0.139921603873295,0.080071755194268,0.189854195400981,0.117433185857885,0.0903209196208246,0.0721287090842187,0.0727856414738086,0.1179653235126,0.158259871693849,0.0878432153352051,0.113436710557646,0.165287548444805,0.0131685230631348,0.0692630624470572
"PER3","PER3","oligo4","turquoise",0.3046474107782,0.0915984808956832,0.116866683628625,0.252183727942226,0.358137123855029,0.291821716029899,0.228315299413179,0.216592152623539,0.0964440279031063,0.314256327116926,0.266636828205062,0.231048306351758,0.0354956525929172,0.177377089035006
"PARK7","PARK7","oligo2","brown",0.0832438801046284,0.0315031399688723,0.239173754745584,0.0784847295193165,0.0261173787983203,0.0096481568884043,-0.00112683573432933,0.0454925717981037,0.141961626084849,0.00924555748326555,0.099611037112394,0.152039244093828,0.0241285579899204,0.00413062353681825
"ERRFI1","ERRFI1","grey","grey",0.152496402403833,0.081404240670425,0.106111053854874,0.14298634281976,0.129104593971703,0.13513055357058,0.111450409722033,0.151871399823623,0.125572294211005,0.139396277041435,0.082930606979334,0.138815432429874,0.0333541850709731,0.0670751235950645
"RERE","RERE","oligo5","black",0.459077009652658,0.347721343124017,0.0836476035438245,0.417237576590936,0.402759759375831,0.494585408605784,0.475150644819763,0.422660341157429,0.19016822555266,0.48121129332963,0.344416888433272,0.194410607849908,0.0333024839716795,0.406706222552466
"ENO1","ENO1","oligo2","brown",0.106955862403392,0.104322087435762,0.190409581563037,0.10131975327798,0.0203901398251524,0.0529864270553831,0.0655987962628285,0.109855946152506,0.172255176102525,0.0487503404017897,0.0751730332669393,0.1104394471624,0.0367057988826443,0.0514989895068324
"H6PD","H6PD","grey","grey",0.10815002163812,0.060984788149019,0.03925311084146,0.0924076617596341,0.105330991640986,0.107199421639296,0.0976131610934468,0.0993222411780756,0.0584824231595683,0.114050081161347,0.0811854836694901,0.074094434440465,0.0153760303507031,0.0744393178937469
"SPSB1","SPSB1","oligo6","pink",0.177602862410687,0.139653250196192,0.0495158456322051,0.150969260282535,0.141670678118404,0.192718622946998,0.215481884389666,0.188379888742177,0.100893374698314,0.202982423669555,0.105443892387026,0.0884407679122362,0.0202132851787606,0.139806533982848
"SLC25A33","SLC25A33","grey","grey",0.0957003385521249,0.0502211283182036,0.0799448254822765,0.0791131332096901,0.0779438503106878,0.0681322903505484,0.0641137337179199,0.0754542450795669,0.0686091292430997,0.075225134418579,0.0777481052574458,0.0799300462808735,0.00742722375442651,0.0475200486998767
"CLSTN1","CLSTN1","grey","grey",0.184514526551381,0.100352873136154,0.146007292325345,0.150482314233146,0.151350295246691,0.151560298232254,0.136884990280079,0.17491519755661,0.156272698256005,0.167621770574796,0.132289140293082,0.177436595865129,0.0616882949789939,0.103240404013683
"CTNNBIP1","CTNNBIP1","grey","grey",0.108723483543564,0.0448288104103676,0.0380293576911205,0.0848193504297912,0.114843437853757,0.109269802982313,0.0930179553592787,0.09323685228043,0.0369325104779491,0.11778761940728,0.0989041658531656,0.0857636355486722,0.0181805849980048,0.0700663063333473
"LZIC","LZIC","grey","grey",0.112685623773014,0.0854204688424373,0.11925429710008,0.103104744165544,0.0611697973101687,0.0733643691500035,0.0780789571554815,0.102254889944417,0.115490816028609,0.0802053199294544,0.0771977019578039,0.103300064561367,0.00995634751582357,0.0654611600743363
"NMNAT1","NMNAT1","grey","grey",0.076190106669087,0.0521091243754737,0.0283408028113838,0.0577039026734027,0.0630159683962797,0.0780274067019412,0.0744058388771781,0.0762061761386992,0.0537570919322038,0.0803616458560647,0.0522131984289933,0.0449370267406945,0.00304785356988393,0.0489788894317059
"UBE4B","UBE4B","oligo5","black",0.375043547937965,0.278315451561808,0.0607675825693236,0.365447152684679,0.330124336161665,0.451875359753852,0.410750265565514,0.366993222848419,0.169749746318528,0.411658756134776,0.233039149872028,0.146902801215682,0.0297364084952955,0.312826729259579
"KIF1B","KIF1B","oligo5","black",0.506655758897224,0.351265181802775,0.196358319464433,0.454774151219075,0.424800468591527,0.51453955471586,0.481856675359568,0.483070685539436,0.311353892933496,0.515191789563766,0.356386809287512,0.301446516260386,0.0515206325743379,0.376313507384756
"PGD","PGD","grey","grey",0.0701963725284485,0.0299774687077367,0.048211403855436,0.0602637859802271,0.0669743929769474,0.0591533003029506,0.0493601408147511,0.0580828078020277,0.0434582579612504,0.0599991044199724,0.0543125042177125,0.0710346279020322,0.00849466227293785,0.0426933253771006
"DFFA","DFFA","oligo3","blue",0.114947156682703,0.0951501589714593,0.0888610677169153,0.131777746174771,0.0659237816322723,0.10771193241905,0.0914991814735488,0.0972027288595431,0.0889636959055378,0.0782422296748663,0.0739274693523261,0.0698021270888065,0.0128901150854359,0.0763942352705041
"PEX14","PEX14","grey","grey",0.126066206667578,0.0805985456408166,0.0444546499548228,0.109518514321961,0.107875242569528,0.126154801593399,0.119669853408741,0.109834758404396,0.0583501595322313,0.125515127725258,0.0882647027399423,0.0692735435348628,0.017057717266474,0.0908467473104524
"SRM","SRM","grey","grey",0.0697118747603561,0.0258704736248455,0.0777424865155087,0.0624063250147301,0.0551151471511092,0.0468830032516417,0.0347070675498122,0.0380613569041419,0.0527174206934435,0.0481308862792389,0.070307656239666,0.0748434170809774,0.0129624575170401,0.0283223224184693
"EXOSC10","EXOSC10","grey","grey",0.108508734979687,0.0953997279297156,0.052335613799237,0.0920811072169626,0.0646768534087894,0.0884997795044256,0.101449931963601,0.101882919503139,0.0731476220991672,0.0945938505831614,0.0811216714943497,0.0528025428068847,0.0164900367465412,0.0821300532385416
"MTOR","MTOR","grey","grey",0.163280667559213,0.115833261671148,0.0495016522257734,0.142245884041498,0.136528048802121,0.153661961051591,0.156499491221599,0.143788252857915,0.0781957527570275,0.16016167837346,0.122849704326025,0.0762038073016241,0.0126512556111261,0.13199224455439
"UBIAD1","UBIAD1","grey","grey",0.0900022538459257,0.0496452456371172,0.0459218131328419,0.0740590923504192,0.0826111465752803,0.0825271565406757,0.0720759010099555,0.0775489399242057,0.058875573379961,0.0906536197286688,0.0682157828421896,0.0621237237365057,0.00220832297209698,0.0592783977041489
"FBXO2","FBXO2","oligo7","red",0.19226145446789,-0.0278294238362017,0.220882272880815,0.0953332230988375,0.241372045240724,0.124215227285527,0.0799052552659991,0.205100294141038,0.195627940205063,0.21237362103238,0.138101702905309,0.339039232726988,0.0404285084939229,0.0398841920323476
"FBXO44","FBXO44","oligo7","red",0.0721337792770872,0.0342307989159313,0.0656085563649602,0.0504179266772954,0.0566050669569824,0.0515979581068441,0.0558180916074349,0.0868679593318285,0.0702803880915995,0.0672146591533212,0.0445179421142337,0.0830944750416021,0.0320511822958471,0.0285437161206169
"MTHFR","MTHFR","grey","grey",0.0897488437054451,0.0534894354711441,0.0157302410864381,0.0980278279866388,0.0776839753519537,0.101877760585224,0.0798719879926751,0.0764447985743421,0.0325599415000276,0.0825318831080472,0.0395260363993698,0.0412772578494625,0.0164778547198586,0.0589261578909318
"CLCN6","CLCN6","grey","grey",0.127264972054854,0.0756909237960897,0.0664560250120377,0.117472644164069,0.0990404507113694,0.108531518406679,0.0996745510513873,0.102294251077209,0.0716572829477712,0.10774763511203,0.0995531745851437,0.0853313195188913,0.0184372834874134,0.0785270441682331
"KIAA2013","KIAA2013","grey","grey",0.0902268776013026,0.0568076405022537,0.121391126916173,0.0747986513906792,0.0457540204417806,0.0530361594027202,0.0562991819544268,0.0784285202967585,0.114084169871238,0.0609300773874852,0.0799819522887258,0.115303847300888,0.0185096237583863,0.0437115263072009
"PLOD1","PLOD1","oligo3","blue",0.0839710987298923,0.08939715393035,0.044839521444457,0.184026642719242,0.0472607018360317,0.129270560074832,0.0885711605337533,0.0565450110364266,0.0401328422351865,0.0465356832746735,0.0255803521477054,0.029625459017673,0.0123079138710463,0.0723512248640011
"MFN2","MFN2","grey","grey",0.0670319402079385,0.0533916051624998,0.0620992971118623,0.0715226806194352,0.0337611465452621,0.0513426124770563,0.0408797893957179,0.0544591852241293,0.0599093905262543,0.0427515299447236,0.0329989797389153,0.0496138204318229,0.0100220562936248,0.0381050017430055
"VPS13D","VPS13D","grey","grey",0.24191781617846,0.166723043315874,0.0742929369010853,0.210624893378519,0.205225033013806,0.226562081414616,0.216441635173049,0.202520046297742,0.119123492555895,0.229365314412784,0.183802765199173,0.11753589596608,0.0267713463573124,0.189315505700951
"PRDM2","PRDM2","grey","grey",0.238060344915285,0.15891626255215,0.112929970064849,0.210925972042121,0.19906813317618,0.21562766427447,0.209127498754536,0.204455266808038,0.140567620318579,0.223362315876647,0.171876399427101,0.143325725785233,0.0323098456682492,0.168819295522498
"KAZN","KAZN","oligo6","pink",0.244986918922604,0.27663149336808,0.048068962045191,0.224660311296644,0.140074695945984,0.263222364188346,0.329682926826956,0.265085158395336,0.141913731554697,0.251618213773487,0.149646613895779,0.0529484160543319,0.0438618787891689,0.224403371131688
"CASP9","CASP9","grey","grey",0.0761653082486659,0.0416599830208601,0.033378787996392,0.0742416929205595,0.0659572793020269,0.0757320745193609,0.0569958332061379,0.0534616407331221,0.0326252667679057,0.0622537566528071,0.0518077978753318,0.0426302435104332,0.00340985903487795,0.0462464074016148
"DNAJC16","DNAJC16","grey","grey",0.114000916000917,0.0605619925555118,0.0665668037565754,0.105095301278283,0.0993949409501659,0.101375419504012,0.0860375158815491,0.0837750224242912,0.0620791190173673,0.096670206053641,0.0927611269381757,0.079236797061569,0.00888591333476474,0.0795176540661288
"DDI2","DDI2","oligo4","turquoise",0.209521177174439,0.0671457899488677,0.0648331167822526,0.174161311468969,0.245326729096386,0.211995819180491,0.167654161312199,0.164380805718166,0.0613037837556113,0.226778449084725,0.161928129690733,0.147346191329954,0.0365721943423889,0.12178649965285
"PLEKHM2","PLEKHM2","oligo3","blue",0.138828533180492,0.0465757190756134,0.067770378762361,0.154909301808502,0.144139285164799,0.148049247308392,0.100579819274796,0.085404736400027,0.0403041446898189,0.114149161698427,0.103874158137951,0.105981628432979,0.0175396419862924,0.0689473919770179
"AL450998.2","AL450998.2","grey","grey",0.0865359103845584,0.0559552705195117,0.113559729285823,0.0658512529724756,0.0446303935058137,0.0405342562836084,0.0416948842237502,0.0604185791635976,0.0869003359591085,0.0511138589728113,0.114846266329485,0.0845878401638834,-0.00132196727433157,0.0499304139275303
"SPEN","SPEN","oligo1","yellow",0.240709902663532,0.265069080535048,0.145457016457718,0.253804268412664,0.114443709965033,0.220328014002505,0.240890450857077,0.249395320017192,0.208717372772903,0.193440394139793,0.126027306770299,0.105673660232152,0.0239918365350037,0.191236306369
"ZBTB17","ZBTB17","grey","grey",0.112389917620836,0.0968254336176446,0.0800129359359007,0.102476043173284,0.0619834263672334,0.0970672703579999,0.106143152503448,0.111341808151072,0.0946940253884449,0.0947487783473211,0.0820203641256753,0.063189691795457,0.00453292960489292,0.0790263660361165
"FBXO42","FBXO42","grey","grey",0.202851578743833,0.154578688461204,0.0409762590013681,0.186153317815695,0.162556508872023,0.203601769608862,0.20079049619975,0.175786913297097,0.0786366698470039,0.192000362953697,0.144411214314692,0.0769685478515888,0.0264337785707896,0.166151472200579
"SZRD1","SZRD1","grey","grey",0.0936288468427259,0.0538372568291911,0.108432821057204,0.0803727902343404,0.0588026104721474,0.0615268523123804,0.0561427536298739,0.0897102829911161,0.0966679445984693,0.0690006626839028,0.0657253035491514,0.0896268602977223,0.0114362880193615,0.0450687695202343
"NECAP2","NECAP2","grey","grey",0.0796530358501397,0.0408562687315007,0.0936725466161072,0.0651772720443742,0.0475795160935074,0.0438259220430833,0.0386859205761635,0.0629330404022327,0.0776905850690733,0.0471077833887987,0.0734043320948316,0.0783347205847183,0.00612401294066753,0.0235594056353389
"NBPF1","NBPF1","oligo4","turquoise",0.277176292678683,0.0408016169049838,0.116088076172291,0.21539087565389,0.37730679153845,0.252249734121801,0.181395088059783,0.199354623595199,0.0828916858720975,0.305517971484069,0.233917912010064,0.25821093086339,0.0499188623469718,0.131944842881976
"CROCC","CROCC","oligo1","yellow",0.145886442108091,0.153833843257794,0.0738529694470642,0.138542917867961,0.0689717415199576,0.133573587521294,0.144991347480501,0.161891647730194,0.118537316818693,0.124175832469103,0.0725663701185421,0.0457672553403422,0.0244520286738112,0.116983793868952
"ATP13A2","ATP13A2","grey","grey",0.114535125507185,0.0726070632347721,0.0582131048220175,0.10574861277187,0.0876834298564574,0.108052024124175,0.102731303894695,0.0999042567260664,0.0714937777710904,0.106136551699022,0.0782872682092331,0.0797499420962779,0.0173930886450428,0.0719332242018366
"SDHB","SDHB","grey","grey",0.11579703400406,0.0941439787558981,0.0636652014790799,0.104796410608214,0.0717729270610519,0.103364489334855,0.102096563750178,0.104549327626686,0.0744536615489796,0.0962766023349553,0.0777183367186538,0.0556417673436169,0.0109625155955756,0.0853871222789385
"PADI2","PADI2","oligo4","turquoise",0.269595558415491,0.0822870383095889,0.0747001161922777,0.222028121318352,0.338008588949474,0.289635436892641,0.235137001980377,0.208511831666262,0.0870471081713248,0.318256272569701,0.231096902876116,0.223629188264507,0.0256404058519565,0.173884677901992
"RCC2","RCC2","grey","grey",0.0962802780762077,0.0740962535982223,0.0592215309207769,0.0944372472335741,0.0560955595872685,0.0857669942061572,0.0807576434113342,0.0987368979468979,0.0849764482708764,0.0858300894542104,0.0344088124791224,0.0638366333876426,0.0244891815818842,0.0506418576814144
"UBR4","UBR4","grey","grey",0.196437110997322,0.145448425238402,0.100080376473868,0.172676927664818,0.139520321965153,0.169563608661685,0.172475950234651,0.181504969728264,0.139165420120293,0.178789322439846,0.133017772209943,0.111223487252841,0.0220957287123786,0.146528562415437
"AL035413.1","AL035413.1","oligo1","yellow",0.122892893880868,0.144183084131611,0.0410169618964188,0.123169789367128,0.0545493981163756,0.127924181972536,0.140076887783735,0.12797906195396,0.0816741207132525,0.106203615521864,0.0700261365474933,0.0263690838392336,0.017311290553659,0.112761615848572
"EMC1","EMC1","grey","grey",0.0954209992797994,0.0731541647169854,0.087711397938844,0.0760608384625363,0.0540438841786525,0.0579243990461535,0.0678352875367097,0.0814246008507244,0.0878350254383002,0.0690553387678278,0.103506125952911,0.076875269063299,0.0117877120536241,0.0688576497567568
"AKR7A2","AKR7A2","grey","grey",0.0621898964794034,0.0349360610687432,0.095759631863374,0.0546337037083244,0.0423688127185783,0.0300372250821014,0.0288489518418072,0.0410407467738945,0.0679858127754182,0.0329432831292524,0.069622521720187,0.071588425413816,0.0119387101665893,0.0293115327231244
"CAPZB","CAPZB","oligo5","black",0.281811717862103,0.118176584092381,0.0745989838187446,0.277748154993131,0.305051231423009,0.328922080878042,0.237746107061269,0.212318594053247,0.0821684723251206,0.283574483106756,0.184540304308442,0.181030630558993,0.0469489296674648,0.174132534059682
"OTUD3","OTUD3","grey","grey",0.092546830814075,0.0848946477065985,0.0432780575678709,0.0765520320008121,0.0479685298713072,0.0690889439651331,0.0826745665973985,0.0862016501738924,0.0666735365587176,0.0769377709973484,0.0644189440950984,0.0325551305939788,0.0177287447139863,0.0697322695607438
"CAMK2N1","CAMK2N1","oligo8","greenyellow",0.202816790279747,0.194416035817622,0.288603599616755,0.147469008280702,0.0624221244626667,0.0991824589682052,0.156310790776929,0.23017206952869,0.365918438231973,0.148896039929764,0.172953514274658,0.209839560789408,0.0489232764610968,0.126009261594679
"PINK1","PINK1","grey","grey",0.066366760969724,0.0343809883956806,0.116185163424085,0.0467368881014562,0.0300038498694345,0.0229850978672111,0.0262350065649022,0.0580729641546397,0.0918956021974617,0.0311521802795188,0.0578995152553416,0.0910571556806727,0.0216638388827794,0.0181567077951004
"HP1BP3","HP1BP3","oligo8","greenyellow",0.360418025142512,0.318903469843328,0.227679507939935,0.339661653463683,0.21036369659223,0.295883006938659,0.322786559587269,0.357644302891259,0.348453726669138,0.307323688339836,0.252145691927369,0.200047646319861,0.0454488697434516,0.286623559976907
"EIF4G3","EIF4G3","oligo9","magenta",0.44050194406798,0.233405536755876,0.128978482919509,0.359221588239214,0.440815973758455,0.432458519245447,0.402984178349109,0.414338685058539,0.207854877311769,0.505040511056047,0.32147331746334,0.280640573009977,0.0425649835120927,0.317525457429244
"ECE1","ECE1","oligo1","yellow",0.145991773193716,0.221668067347775,0.0293983975366797,0.134872939919697,0.0406888687001905,0.152958401856783,0.21866457474678,0.196869484441985,0.12040260987768,0.151208991582132,0.0847734961938839,-0.00116756828814944,0.0155440229317528,0.180120047325177
"NBPF3","NBPF3","grey","grey",0.125495951170755,0.0258202925695117,0.0684090537060085,0.100170685767006,0.144170680944879,0.113812602445217,0.0844478114380222,0.0942841721603279,0.0533010578290506,0.128388327406636,0.102504246711721,0.10927664094312,0.0161013994885307,0.0643535805642268
"RAP1GAP","RAP1GAP","oligo7","red",0.0494053575509713,0.0623987311054331,0.0259620220914619,0.0275492403796443,0.0241544878777452,0.0519430870490259,0.0792134404245145,0.0897316456591261,0.0636133988642811,0.0685915217679205,0.0269459931427187,0.0298532251266835,0.0418787148169738,0.0679003968252941
"USP48","USP48","grey","grey",0.292302131520256,0.223586708490372,0.106373294233402,0.272054582207517,0.227171917764714,0.266752781665365,0.269929916163954,0.254526213155452,0.150721772974192,0.268196536969391,0.217217004799241,0.13831821179409,0.026954829957175,0.237458765135281
"CDC42","CDC42","grey","grey",0.186604868990506,0.103956816114706,0.176966681087337,0.140310235359557,0.144683551322335,0.126927529466798,0.12486094038461,0.158520846243745,0.158571231619835,0.150705866288223,0.166148214873671,0.179928632168601,0.0208855967397694,0.110720597298106
"ZBTB40","ZBTB40","grey","grey",0.128672532745092,0.0923799471697516,0.0621079758723537,0.128350428636581,0.0920115735222564,0.113899453367001,0.105189961888714,0.111233287441593,0.0812110705293562,0.108150119352802,0.0878971306711104,0.0763951961663363,0.0086195733878953,0.0947041108289813
"EPHB2","EPHB2","oligo4","turquoise",0.273162319847672,7.44999878100357e-05,0.0531558572386228,0.238987046016554,0.410121287176155,0.312370708327184,0.200384780298577,0.179813740124194,0.0257717327319821,0.333067179058547,0.218733701170436,0.244435001504163,0.0315664199487411,0.135235398983128
"KDM1A","KDM1A","grey","grey",0.101405078796839,0.0947218710904318,0.0532552334514012,0.0849357005097464,0.0577664469148615,0.0780138188292867,0.0931424550282375,0.101558342884437,0.0796301841156602,0.0873030995194074,0.076000489759584,0.0488892862122109,0.0151437637095435,0.0854465598696911
"LINC01355","LINC01355","grey","grey",0.104957145311393,0.0788732573619264,0.0561207512789551,0.0930841582088265,0.0744408129306825,0.0815058630308446,0.0812398190560631,0.0821795864448851,0.0668689061082681,0.0845919092498048,0.0943661214094936,0.0615943202521467,0.018128254941936,0.0787023920248208
"HNRNPR","HNRNPR","oligo2","brown",0.198646588508359,0.174890897109784,0.199316877249917,0.166645586214213,0.0983779203995231,0.117488873623797,0.140876879813056,0.173815414996321,0.192553660340801,0.129481318928496,0.159384165621633,0.134724592278097,0.0169099330107573,0.139020704676738
"RPL11","RPL11","oligo2","brown",0.135912617672374,0.0866156139181452,0.323365772923957,0.118491096909072,0.0356213778615427,0.0231029216614656,0.0314922137430602,0.0856240861324335,0.207641622108881,0.0324687134136111,0.159108866467328,0.168337251384819,0.00462721714410887,0.0378679274103173
"ELOA","ELOA","grey","grey",0.117891685846967,0.0766209874427688,0.0530802869331461,0.113409894840006,0.0923278347752077,0.114644805128448,0.103098229028519,0.0983740872103166,0.0623170592776638,0.106848737505737,0.0871499580461492,0.0672656305894351,0.00936570641349523,0.0773133463436197
"ELOA-AS1","ELOA-AS1","grey","grey",0.140308512966834,0.0790522964315605,0.0537417078791479,0.114941402831243,0.130993321137804,0.128163502332714,0.118935731302001,0.109570955252657,0.060853853632995,0.135331859443767,0.128956394588993,0.0796912193292198,0.00947574255029211,0.0911062139131474
"PITHD1","PITHD1","oligo2","brown",0.0870371704505103,0.0561893920931297,0.194790091565564,0.0642594709189607,0.0279389716052693,0.0152787802612202,0.0190927579415219,0.0674648420264885,0.145952500193069,0.0306155288460894,0.0926296157556255,0.129720748897794,0.0156030134497397,0.0276164456588154
"HMGCL","HMGCL","grey","grey",0.113562851749873,0.0408447059909198,0.0542164041788308,0.0815175983444907,0.125476069364281,0.0986866847023929,0.0862801607595753,0.0887574840959362,0.0546546439069174,0.118243957883912,0.109773448063921,0.0964483884274793,0.0186827890522825,0.0611628193253848
"PNRC2","PNRC2","oligo2","brown",0.0911801546966155,0.0609916210066031,0.147169386312874,0.0749994370901424,0.0389830173683398,0.0339317045478804,0.0365508621637594,0.0764283346872841,0.12220306838633,0.0408308030966221,0.0739130814929822,0.102405560364791,0.00721689978673215,0.0384276151521547
"SRSF10","SRSF10","oligo8","greenyellow",0.196528394081118,0.156521578246141,0.164559212800188,0.167116927209521,0.105005692304814,0.127464407374053,0.140775360473564,0.177289903492848,0.207730748247954,0.135643565605476,0.158215681236894,0.135271964865981,0.0314140888735418,0.127013509746064
"STPG1","STPG1","grey","grey",0.122155044790711,0.107401394096263,0.0571709310430131,0.122788273200192,0.0787014161048873,0.11183932980603,0.110483949463293,0.110578452746027,0.0774009740255661,0.10152738758608,0.0796744220826831,0.0573624262997977,0.0218755989819788,0.0986418785512559
"NIPAL3","NIPAL3","oligo3","blue",0.22369778861709,0.200889104729659,0.151235539316106,0.225063595878898,0.141419162906097,0.213147367995452,0.22767574646747,0.228658090370967,0.194368697552975,0.210669345361978,0.152304055813835,0.143816835941037,0.0234458288221397,0.179737430180555
"RCAN3","RCAN3","grey","grey",0.10650253094131,0.0517649891329691,0.0455322913887941,0.0821647970800729,0.0958601096926048,0.0946422662718867,0.0884419158207509,0.0876066865320435,0.0489687360179966,0.102762984921468,0.0940228031356742,0.0745650277664845,-0.000972223026659221,0.0704937921039529
"SRRM1","SRRM1","oligo10","green",0.273116432885441,0.183635219535008,0.121520734104594,0.217455928034957,0.227205296627234,0.239311630272085,0.252394771570933,0.237799972726543,0.14205075405896,0.265195141327932,0.269337538346543,0.148156943210213,-0.00796018571963832,0.209751849472649
"CLIC4","CLIC4","oligo8","greenyellow",0.240456105364983,0.262307905820489,0.182296826505686,0.205899918551264,0.0986561302588916,0.181797872409879,0.233758600219787,0.250440664006208,0.268939487137244,0.189849219517127,0.166211162492161,0.111341708509727,0.015099400069122,0.207800228758609
"SYF2","SYF2","oligo2","brown",0.05818245262494,0.056054913676982,0.126237891981425,0.0503707663526612,-0.00342242088458654,0.0165295699089721,0.0237448921754183,0.0611497597556162,0.101607871515697,0.0155893240898274,0.0470509253283345,0.0648825880140308,0.00262011435978871,0.023264095732438
"RSRP1","RSRP1","grey","grey",0.231827676625943,0.168979548061303,0.127633438493843,0.19011138033919,0.172319733834611,0.197387267239932,0.202052919672292,0.211512483017544,0.165161228291525,0.206867402324187,0.19468916465017,0.155021805218691,0.0309798313906211,0.164899560126998
"TMEM50A","TMEM50A","grey","grey",0.135846821922617,0.0845824657752675,0.184637511534875,0.0984731086665046,0.076731781497563,0.0686240200329939,0.074870501137038,0.113343655389014,0.164450470295844,0.088140905826816,0.133487659162662,0.140689437145485,0.00796301428708415,0.0757655037729363
"MACO1","MACO1","grey","grey",0.210651667854345,0.141081775883716,0.0887086095436395,0.174612524688333,0.173583089702346,0.184195437329398,0.188659540832176,0.183864501118394,0.121780441372704,0.202237145989504,0.16537807005689,0.121493048354619,0.0270750302908014,0.156958402946987
"LDLRAP1","LDLRAP1","oligo4","turquoise",0.23067985186164,0.0780739842794508,0.0674828666000436,0.212574350834761,0.286491684113122,0.247073968995829,0.188951092247838,0.159866936699989,0.0574174678998964,0.250626259093147,0.200576983052952,0.171411190731865,0.0241402679089468,0.149898101430212
"MAN1C1","MAN1C1","oligo4","turquoise",0.149916592513717,0.0215460974190282,0.0361499624770765,0.11167735444171,0.204167778788104,0.15028147294,0.111938210949665,0.102392240449868,0.030404936830536,0.170553399272506,0.12165075341478,0.131697263408177,0.0276448383291295,0.0881502269320121
"MTFR1L","MTFR1L","grey","grey",0.0849841590053772,0.0306140502881633,0.0970517281535333,0.0745307973859342,0.0741150572861514,0.0562002582148992,0.046130316059563,0.0646094591171717,0.0697627549954684,0.0633956747257632,0.083951300318235,0.103698806798131,0.0141401681131866,0.0345268759685563
"STMN1","STMN1","oligo2","brown",0.257161810232117,0.0285257982688424,0.511636014659702,0.194161553768292,0.227162248358525,0.0912400199595449,0.0401735734186016,0.157181897204029,0.309409284807349,0.133421742493736,0.289317476719806,0.452478123631545,0.0217017216131901,0.0432873608365028
"PAFAH2","PAFAH2","grey","grey",0.0767785013970108,0.044888908760005,0.0231104055850273,0.0792615718669747,0.0782807726488679,0.0858282791047487,0.0763397284173927,0.0659497632543667,0.0290270538885486,0.0817404890689969,0.0538967258219205,0.0429656394626512,0.00936963519573594,0.0529878119339453
"PDIK1L","PDIK1L","grey","grey",0.0746909139427768,0.0563644654773908,0.0516907118651031,0.0712473226822472,0.0471712960036405,0.057646470794172,0.0653799032782022,0.0672411957382939,0.0616732919950089,0.0658837582841691,0.0609183312996058,0.0508728458925707,0.0112391210521264,0.0488243190731441
