"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10"
"AP000866.1","AP000866.1","grey","grey",0.098127179485597,0.0480670272666633,0.0464873243408531,0.0911650944091277,0.096080742997359,0.100387489231488,0.0499419852050418,0.0814452059517195,0.053082972802981,0.0872449235137357,0.0843249510061894
"HEPACAM","HEPACAM","grey","grey",0.315882500548774,0.259632862755167,0.228118524720076,0.26766681273458,0.290234281723103,0.260786670825332,0.239993146238764,0.279643563950075,0.152288461964562,0.279781739741399,0.209048369248709
"HEPN1","HEPN1","oligo2","red",0.0833570828570359,0.25682543317982,0.328468923652021,0.0518127000087562,0.0229007654571306,0.0593555484795395,0.126598843412942,0.0151020589348433,0.231346376695345,0.0340086084207181,0.034470197398501
"FEZ1","FEZ1","oligo1","turquoise",0.311769317932684,0.419174012159042,0.347600529942635,0.286795702709209,0.254285514522563,0.227181661685107,0.303559751813497,0.272434670440738,0.220332698955888,0.273954186034235,0.219849614086919
"EI24","EI24","grey","grey",0.0973067697129334,0.118211268175068,0.0993129004331974,0.0748455573396268,0.0801480227557095,0.0639752569566681,0.10648735552883,0.0813812716493364,0.0438918069419173,0.0776663544418968,0.0474564924543745
"STT3A","STT3A","grey","grey",0.0833497906357562,0.0723778625285921,0.0653299274174291,0.0630140747266351,0.0713473970572216,0.066137106237611,0.0619662433204712,0.070962675043707,0.053397404835149,0.0632467008427103,0.048653432901367
"FAM118B","FAM118B","grey","grey",0.0965685280757082,0.0659195593878152,0.0578089849592988,0.0760516941426356,0.0851107750883848,0.0684903717291989,0.0650343130860129,0.0873766836089597,0.0527695682601908,0.0813312506045347,0.0583680445267596
"SRPRA","SRPRA","grey","grey",0.0729417624372832,0.0746268869256288,0.0721573459897748,0.0625593793900098,0.0596134069703455,0.061675848464042,0.0543397351846743,0.0552278421192638,0.060608496035534,0.0558598882995334,0.0508765545150942
"FOXRED1","FOXRED1","grey","grey",0.101438320483736,0.0817903291989425,0.0879947271944585,0.0848027179697429,0.0834830085223186,0.0805982198156951,0.0583743128274236,0.0802735947561801,0.0831638000790947,0.0868969460548322,0.0734867810874984
"ST3GAL4","ST3GAL4","grey","grey",0.220690592469659,0.13456003572097,0.129757781212555,0.235561356894974,0.210918183671509,0.215734823045481,0.126263600580348,0.192528364521292,0.124299037413786,0.230037749952879,0.213080467145308
"KIRREL3","KIRREL3","oligo7","pink",0.484609688186914,0.176536068533812,0.117159335317911,0.410882080046749,0.515732911943704,0.38391012734701,0.275916084143303,0.550739706672132,0.112337580286667,0.470133515447837,0.312832803380485
"AP001783.1","AP001783.1","grey","grey",0.0320155840136286,0.034472501015512,0.0542664115495112,0.0211684379593391,0.0236223979397751,0.0307157888371434,0.022494998401995,0.0267071766220461,0.0777282009946569,0.0208351228549767,0.0196677781540201
"ARHGAP32","ARHGAP32","grey","grey",0.238780491858974,0.1298995096692,0.0994290206719649,0.197185227864608,0.232677358035965,0.173880623184879,0.167720415514621,0.243848802906071,0.067640419311244,0.21908502169927,0.14242820741987
"PRDM10","PRDM10","grey","grey",0.115777499340109,0.0601622982032374,0.0512658124835649,0.0999631125513065,0.115369259961083,0.100081716401437,0.0698325804315541,0.110553493132275,0.0454681797711572,0.106244255602911,0.0787293562911347
"APLP2","APLP2","oligo1","turquoise",0.119423892293577,0.141968480861838,0.096906485714479,0.0739427804222394,0.0984645293223362,0.0514983570980252,0.135142067269435,0.116196240193278,0.0414858528231202,0.0860215601393993,0.0323905931355988
"ZBTB44","ZBTB44","grey","grey",0.301664419885361,0.151349030864353,0.102363755422829,0.239423107459934,0.306325334914209,0.235181721049973,0.196989304367192,0.308240892809559,0.0758052940954069,0.269712538930755,0.178465068184712
"ADAMTS8","ADAMTS8","grey","grey",0.0537856886060643,0.0553548360214409,0.050543152650789,0.0196147333594054,0.0488766304186697,0.0363662188817146,0.0631814003549226,0.0484071185350473,0.0191492078998619,0.0317479209360135,0.00417616400586412
"SNX19","SNX19","grey","grey",0.245187556962426,0.135214585810977,0.106394854263323,0.216557855635839,0.23358459646159,0.189335621174004,0.165244975903136,0.240631478750532,0.084700249868784,0.221946082161136,0.176524773378466
"NTM","NTM","oligo3","brown",0.434333557795,0.176959094560261,0.172628026285615,0.499192757821661,0.43796425896728,0.426198484407333,0.20772309046799,0.408398203535964,0.234151705134131,0.455539735033687,0.450679481314866
"AP003025.2","AP003025.2","oligo8","green",0.0359980531375578,0.0243911272927222,0.0538220382994286,0.0532221153597807,0.0218187080518431,0.055843034084107,-0.00249137949256912,0.00812097997792356,0.123519287977273,0.0345531439965359,0.0680646915964998
"AP003025.1","AP003025.1","grey","grey",0.0340965333298888,0.0310272159122035,0.0624008476309843,0.057793385898443,0.021187171405816,0.0542974100071631,-0.00227142245845852,0.00705240056965272,0.110845031624345,0.0353405166247981,0.0711785413605382
"NTM-AS1","NTM-AS1","grey","grey",0.0781985003108894,0.0837759087637025,0.0803890947686917,0.0708947916288808,0.0699062867324331,0.0616825302741255,0.0796485779239891,0.0724887093520185,0.0510043804814592,0.0703519678118313,0.0567300497969279
"OPCML","OPCML","grey","grey",0.0629779443551481,0.0233086097794941,0.0073838020637093,0.0496788654088208,0.0638359488180213,0.046824852607744,0.0419278028384513,0.0599780319706191,0.0185898485135439,0.0569737822445031,0.036624020448162
"JAM3","JAM3","grey","grey",0.437144611634401,0.228835791211444,0.198002964977095,0.406713352819146,0.434538901656744,0.412026683458674,0.255485172050986,0.404751085486157,0.201055711182036,0.412054806075495,0.362551971785107
"NCAPD3","NCAPD3","grey","grey",0.104926006462271,0.0711754700449488,0.0669557476964132,0.0838878007997429,0.0943689777079365,0.0878254667670391,0.0686117881946767,0.0897681048991373,0.0638227622905889,0.0867966010387473,0.0684330470401606
"VPS26B","VPS26B","grey","grey",0.136910157390377,0.0902912963673761,0.0681795028713643,0.109980627897282,0.12953445015309,0.101825428518833,0.0986043429300792,0.133586441813464,0.0554674157136165,0.118658987205384,0.0764872150526715
"ACAD8","ACAD8","grey","grey",0.091798025798594,0.0683947230081781,0.0574838261317127,0.0807266995176125,0.0827843785572079,0.0751328277027048,0.0653279860407029,0.0803572759730662,0.0409109040288454,0.0788648033434896,0.0631873937631444
"B3GAT1","B3GAT1","grey","grey",0.331275750045929,0.192823827152429,0.140639195321732,0.301912451593246,0.320395249200921,0.260595193310455,0.238977300076925,0.318456330406645,0.103702965491879,0.308738708479687,0.235348308966542
"ZMYND11","ZMYND11","grey","grey",0.290993767026092,0.160382798886055,0.129223637382383,0.254980016538912,0.284035460755021,0.239774932891842,0.178483648216803,0.277409546272877,0.1143169621744,0.266638687714509,0.205016487352167
"DIP2C","DIP2C","oligo7","pink",0.593065834433048,0.23401739453326,0.164213960102572,0.529289744521144,0.612809992040866,0.486737106177826,0.340448391372155,0.630298113695294,0.173208703815939,0.572400817718795,0.42411201394304
"AL358216.1","AL358216.1","grey","grey",0.167109028828176,0.191555139685093,0.171327162310758,0.136193437070054,0.145285351197177,0.112321708178257,0.162928996653882,0.157081445492176,0.110140665780972,0.13816122066193,0.0889838089292302
"LARP4B","LARP4B","grey","grey",0.226772605296944,0.111576437981115,0.0960338047022296,0.198723876937287,0.219862540972318,0.201440660833028,0.124789736834728,0.204281318165514,0.0994446489183134,0.207267995518809,0.171008528141902
"GTPBP4","GTPBP4","grey","grey",0.109590106582921,0.0799418385091639,0.0662055541637972,0.09040586742637,0.0969571017906276,0.0916556189142563,0.0736709068531899,0.0952986881951436,0.0553975646858905,0.0885071229864557,0.0732171107889689
"IDI2-AS1","IDI2-AS1","grey","grey",0.118912367283469,0.109291777892956,0.106317832760117,0.0762399419694176,0.108373819671489,0.0941058943861423,0.0908301810084713,0.104786758376839,0.0753694673097705,0.0939380694165129,0.0547683774536755
"IDI1","IDI1","grey","grey",0.184116497693502,0.206460506471048,0.180296001989991,0.168976715336808,0.150973773859995,0.126022571804114,0.176502840143587,0.164199137149015,0.12084972277858,0.158599136269522,0.122284775479671
"WDR37","WDR37","grey","grey",0.207141305621511,0.120151165398566,0.0980804577495183,0.176959334266761,0.197065262045072,0.167382827969311,0.131942993933074,0.19494340035561,0.0999873092676218,0.184343830183298,0.141695154744795
"ADARB2","ADARB2","oligo6","black",0.358361218879255,0.197983571778319,0.145115881131564,0.308037189734823,0.351198053599971,0.246332678259067,0.299717225529325,0.374920694458996,0.118513702815904,0.330457474200972,0.22715427050751
"ADARB2-AS1","ADARB2-AS1","grey","grey",0.114547703585464,0.0919499384205276,0.0756937312890762,0.11937422039485,0.106673778334293,0.073294012259276,0.105121541140415,0.119149505123806,0.0519927760378892,0.114240567337856,0.0876463505145696
"PITRM1","PITRM1","grey","grey",0.133617847554033,0.0668189703564268,0.0552564453170035,0.119878789725566,0.131750698271507,0.122825561060904,0.077046216312206,0.123195354309337,0.0528304200375644,0.12152498842581,0.104435514542483
"KLF6","KLF6","grey","grey",0.0703751151461088,0.0608559352677928,0.0525001163877689,0.0625111939995471,0.0592305984209755,0.0498300316622938,0.0635311158013141,0.0621796813941528,0.0336936614574491,0.0575882677638279,0.0429168075174449
"FAM208B","FAM208B","grey","grey",0.236754932237898,0.111221100365698,0.0858969431135272,0.206320764349972,0.230407368449568,0.194117979507739,0.131039270042263,0.224602607295627,0.0880274872684584,0.219040107752334,0.171088088203482
"AL365356.1","AL365356.1","grey","grey",0.0465099910643938,0.0325132160179014,0.0461964854296351,0.0444342013516136,0.0334671883307308,0.0437514360678191,0.0182608171636543,0.027240613998574,0.0741412979177428,0.035895431720868,0.043328192581225
"GDI2","GDI2","grey","grey",0.197990805403279,0.160152364953508,0.139494567769481,0.169181879369245,0.175249199763978,0.156745593614936,0.147721032655192,0.174542810089568,0.107338011364757,0.168791310856065,0.13154380169406
"ANKRD16","ANKRD16","grey","grey",0.122278658860109,0.0551642543483847,0.0463852693489322,0.107575510105698,0.118365192653298,0.103737771456049,0.0647972280533166,0.114860302447545,0.0528934751699348,0.110845626845986,0.0924692864114894
"FBH1","FBH1","grey","grey",0.162107485787806,0.0830381152900529,0.0655079471989213,0.139754445133445,0.159201640965558,0.129331054399694,0.0975930302313281,0.154564475962531,0.0544086541393086,0.145865042186566,0.107382442087944
"RBM17","RBM17","grey","grey",0.16874389824207,0.1201220978083,0.0928530812529514,0.135010968912916,0.156272912226404,0.126804009728587,0.128292554012057,0.157922998500134,0.0663780127099524,0.14250417231409,0.100656884066693
"PFKFB3","PFKFB3","grey","grey",0.214824583695347,0.0820198505671721,0.0650097453832535,0.191523005241286,0.217087653175534,0.19306649268292,0.122966936804339,0.203358553236598,0.0832228103645252,0.199276238815765,0.165030153316039
"PRKCQ","PRKCQ","grey","grey",0.231872779353104,0.113931191014252,0.0943421725401174,0.193446368894088,0.235423955855458,0.201831207554068,0.128350359388903,0.22309566441818,0.0851388347217527,0.215887421869447,0.16160143708224
"AL590637.1","AL590637.1","grey","grey",0.0967687928019051,0.0744600431860063,0.0583490755492985,0.0565501377048082,0.0938761643939769,0.0731617538222143,0.0814190003444463,0.0908717733812645,0.0431093817705852,0.0611208591821441,0.0353313355506056
"AL392086.1","AL392086.1","oligo3","brown",0.175106019226517,0.0898351139633684,0.0872559346288444,0.217299625674645,0.173525902600792,0.167591157315757,0.0825664224297659,0.166051776555538,0.104047791587291,0.190755822180211,0.186758889873729
"SFMBT2","SFMBT2","oligo9","purple",0.290605948893637,0.128905851514949,0.10545843814778,0.30617432379675,0.286346449317855,0.242840023431458,0.150489684409635,0.285581803267562,0.124806311796982,0.325784707799084,0.26205982800093
"KIN","KIN","grey","grey",0.132370132892859,0.0794377644765697,0.0681645338869224,0.122603793530854,0.124461653306275,0.110655099854261,0.0809508726946995,0.124250904114148,0.0676299499730758,0.120354119563934,0.095982511692218
"ATP5F1C","ATP5F1C","grey","grey",0.137467478074343,0.0950467591235001,0.0869948933151631,0.114544822497918,0.127350423896914,0.11472871825546,0.0934860123047294,0.120173354561184,0.0789874253180151,0.119622720972413,0.0867479813588089
"TAF3","TAF3","grey","grey",0.194427983056,0.0943798315728113,0.0688801941494477,0.154082391871234,0.191743405008669,0.145101526331735,0.126766896651514,0.19422162182214,0.0562231250965243,0.172052794535743,0.112542279366543
"CELF2","CELF2","grey","grey",0.0461789156042217,0.0290442916022949,0.0214140226440002,0.0376901863669511,0.0401707725842869,0.0329086910507955,0.0391402015803589,0.0387740403613493,0.0163736853710465,0.0385721046861081,0.0273970437604271
"UPF2","UPF2","grey","grey",0.184067916900546,0.100844339738715,0.0916495118358362,0.163847074600829,0.17394809589972,0.156486787575986,0.0946592355584088,0.168654742511437,0.0957005893539467,0.165927929987097,0.136874914747438
"DHTKD1","DHTKD1","grey","grey",0.149149389279656,0.0708472554778233,0.0545965270614301,0.137987497143925,0.144318393750885,0.136639716504712,0.08342932606732,0.136206494295193,0.0635118841231368,0.136638988206283,0.115424861098921
"SEC61A2","SEC61A2","grey","grey",0.172495196661508,0.0935421253530406,0.0908855814541823,0.160303774887265,0.167597538324898,0.161317514629508,0.0914345991606947,0.155626109485369,0.103328723369215,0.159629073917435,0.14413517025828
"NUDT5","NUDT5","grey","grey",0.159352844157815,0.0968065272109033,0.0887790409105442,0.148318294672895,0.148093083941906,0.142210489971117,0.0922711346476222,0.138726883446684,0.099602399949325,0.146932536804486,0.129746410914454
"CDC123","CDC123","grey","grey",0.12704733030407,0.0816251689218291,0.0734415279664068,0.108687484634171,0.119700252231795,0.115593457815718,0.0783969934922378,0.110409938753647,0.074746696168254,0.112609878039479,0.0902399338929565
"CAMK1D","CAMK1D","grey","grey",0.0372467901131816,0.0202684704819503,0.0139098577845978,0.0312210469514143,0.0329237104707849,0.0283939437978742,0.0278649454357095,0.0335730939391839,0.0218842713915573,0.0288658215163555,0.0242794184332244
"CCDC3","CCDC3","grey","grey",0.12353551173631,0.060784437979128,0.0443719499540239,0.119339287978209,0.117462730538186,0.0880191584002774,0.0810049587717036,0.133244257546661,0.0478512412577203,0.121979238321132,0.0944601001064105
"OPTN","OPTN","grey","grey",0.14944766595246,0.109694883779038,0.0887487609900574,0.145134197178491,0.131086738620516,0.106584372515208,0.112337455856095,0.145595166513107,0.0706458160873683,0.137831037873749,0.114568902667625
"SEPHS1","SEPHS1","grey","grey",0.0972528105211567,0.0645744645276769,0.0596296673186225,0.079346001818038,0.0892325537172631,0.0751933046708391,0.0665908629965439,0.0863587872634717,0.0503942251829558,0.0819743731100475,0.0612900985551554
"PRPF18","PRPF18","grey","grey",0.0858592801495117,0.052380935549672,0.0464700951877591,0.0723853271630501,0.0799681217597985,0.0635094553403405,0.0573186437152994,0.080582110244808,0.0427927372998012,0.0749268884864298,0.0519357513771044
"AL157392.5","AL157392.5","grey","grey",0.151460415874342,0.0741635613074725,0.0517360713288805,0.128927531189812,0.151277827096858,0.1187277237471,0.0947714554222932,0.152247635002377,0.0474544617060196,0.140160285580897,0.101873704603418
"FRMD4A","FRMD4A","grey","grey",0.194882541116857,0.0745274471293173,0.0439095720462002,0.148448551492279,0.203503198638909,0.16306591177495,0.121660580213002,0.185067490651882,0.0484119156684536,0.17137296783973,0.112520032860882
"FAM107B","FAM107B","grey","grey",0.480418664949097,0.292508292083843,0.237397738019983,0.431178573159781,0.465872924478984,0.400479351656754,0.319410503500621,0.463869336675759,0.21617669509863,0.444848106891718,0.3556300757623
"DCLRE1C","DCLRE1C","grey","grey",0.103211550288905,0.0731494626015901,0.0605640511108285,0.0817172085600863,0.091163113231012,0.079989018639295,0.0678232024074823,0.0902356393488852,0.0531790483565509,0.0814298091684938,0.0595269601852578
"RPP38","RPP38","grey","grey",0.104058014355494,0.0733359733335056,0.06804254589362,0.082277627221344,0.0932448076920589,0.0780116899288206,0.0667935287928536,0.093068439977174,0.0625801312639949,0.0846930061953406,0.0584276027685624
"NMT2","NMT2","grey","grey",0.100335530723616,0.0619514808456685,0.0467436353300073,0.0807991561235027,0.0944033421372093,0.0688692599867316,0.0717176558935598,0.0960198603060825,0.0420071453392977,0.0866010466940402,0.0576934911965549
"FAM171A1","FAM171A1","oligo3","brown",0.338720083723984,0.181777447761015,0.166895956218238,0.407538832920607,0.321925767329414,0.306321087630556,0.185002003737783,0.321682288882745,0.180309691527864,0.362602249686925,0.351742246204528
"MINDY3","MINDY3","grey","grey",0.18621436136857,0.091368662077142,0.0766409543605433,0.159648484809447,0.18500797060534,0.158817098481318,0.0974636030646382,0.177283062383536,0.0704210743672783,0.171496713166159,0.131213586626784
"RSU1","RSU1","grey","grey",0.172997258169298,0.0849187435146177,0.0597095331473699,0.138084157188108,0.167970714377325,0.132903214682644,0.109019560493429,0.168286393782047,0.0486510616937376,0.153272938070643,0.105820211990659
"TRDMT1","TRDMT1","grey","grey",0.0774012531408894,0.0449959349897954,0.0468429359589555,0.0603264230978806,0.0745441415680921,0.0700637474971618,0.0400824676172959,0.0681355353974284,0.0482137430941735,0.0674343022234926,0.0496419568460175
"HACD1","HACD1","grey","grey",0.123432031260132,0.0778656094656416,0.0697982245827232,0.127043879675298,0.113433128263424,0.100665191917743,0.0736889441631991,0.113345280033914,0.0644848293451618,0.121990232508958,0.106062714102238
"STAM","STAM","grey","grey",0.212569079579789,0.132875213658447,0.112885062038435,0.180696690520331,0.202331703048976,0.175667751951845,0.130779274261775,0.191222222083426,0.0986482785422436,0.187490764334249,0.145605419795131
"CACNB2","CACNB2","grey","grey",0.0453662625430947,0.0411457507415155,0.0434782724278173,0.0400610238296967,0.034328196896157,0.0444251304346525,0.0288147061256947,0.02975447204925,0.057785835755389,0.0357814145308064,0.0359472019588375
