"","gene_name","module","color","kME_micro_state3_AD1","kME_micro_state3_AD2","kME_grey","kME_micro_state3_AD3","kME_micro_state3_AD4","kME_micro_state3_AD5","kME_micro_state3_AD6","kME_micro_state3_AD7","kME_micro_state3_AD8","kME_micro_state3_AD9","kME_micro_state3_AD10","kME_micro_state3_AD11","kME_micro_state3_AD12","kME_micro_state3_AD13","kME_micro_state3_AD14","kME_micro_state3_AD15","kME_micro_state3_AD16","kME_micro_state3_AD17","kME_micro_state3_AD18","kME_micro_state3_AD19","kME_micro_state3_AD20","kME_micro_state3_AD21"
"PIK3CD","PIK3CD","micro_state3_AD4","blue",0.0998543181594553,-0.0225905294875844,0.0467461978572818,0.109429038579628,0.174619801997182,0.0832212689313577,0.0578826958386368,0.0540338317312618,0.046418915565927,0.0990060400018717,0.0680311276052473,0.0956419180492583,0.0888710181591621,0.0417264886681208,0.125584885404085,0.0964837937619766,-0.0282839687354107,0.028958218137231,0.0123416173586483,0.0647357466300033,0.0758924945582312,0.0926616304236219
"CLSTN1","CLSTN1","micro_state3_AD2","turquoise",0.0830571441972941,0.144724612527682,0.0740030257586628,0.164656471775628,0.0391720462171947,0.138432339722137,0.11970028270404,0.108082729856467,0.0838723510767992,0.230739611543906,0.0884837720530455,0.195599490304214,0.121151936928939,0.12665547706178,0.0971636105235302,0.0498235688664226,0.111748097159684,0.103263852155581,0.118538772992692,0.0509480340570962,0.0838703173176741,0.0800464490555989
"NMNAT1","NMNAT1","micro_state3_AD2","turquoise",0.146847298466383,0.143035070536169,0.160387906157135,0.143703201065518,0.137350173759069,0.182976710899084,0.191622922492948,0.118138528605294,0.101735242226765,0.169845821746918,0.139545509173545,0.173422409967159,0.12421490927905,0.173757539025983,0.0967098157621269,0.161960955691661,0.0415579203948166,0.159689366923731,0.121097963089669,0.131744289277661,0.111857077677984,0.117497351642996
"UBE4B","UBE4B","micro_state3_AD4","blue",0.0846457644432438,0.0282296503350289,0.102676559531875,0.09361295026031,0.106328294288068,0.0877326967438525,0.0715800533406674,0.0394771891573773,0.0804477361750509,0.135078274942021,0.0955630832075691,0.164061757280288,0.0576225605811237,0.0532221627990996,0.0260842346574449,0.105081790710657,0.0206567083653362,0.0852848453496288,-0.00754645143359227,0.0278751765908554,0.0825796800314151,0.0440433636902844
"PEX14","PEX14","micro_state3_AD8","magenta",0.125643223965783,0.0971329731798385,0.117961417789631,0.130434967178401,0.113791850178386,0.0871948556955134,0.0977607684415196,0.133941298874146,0.253779706447077,0.0563228677597929,0.0507169450865786,0.0875497154543688,0.0756099632317491,0.0278121495982951,0.0945104103170472,0.125899106199272,0.0207517513345085,0.0441535821293557,0.059645407558221,0.108543862430802,0.0379329245553889,0.0754259626274301
"SRM","SRM","micro_state3_AD2","turquoise",0.03902054405473,0.163151003408889,0.0700265130087039,0.0534450878951429,-0.0127763932616994,0.0437173803218198,-0.00546729990720003,0.0561969022258762,0.0180073731752993,0.0199289938511346,0.0159509618720363,0.0501484219655596,0.0472930882029702,0.0652060046079781,0.0322329123376717,0.0329441569715442,0.041346171982256,0.0126764134076842,0.0708286442281777,0.00996060494880035,-0.0418941984540301,0.0350056794101621
"MTOR","MTOR","micro_state3_AD4","blue",0.15860763933093,0.0832798461775776,0.125732268093641,0.161325500394144,0.147453321406569,0.155711125239664,0.121419082085089,0.130974399110203,0.126625783640137,0.164602889571961,0.141649594445395,0.057128476073687,0.129617409844616,0.0673664906299511,0.0750063336568779,0.129430084251109,0.0327038013406843,0.142896946248988,0.164032663875644,0.132131167200986,0.0979292780673709,0.0750188331748375
"CLCN6","CLCN6","micro_state3_AD2","turquoise",0.0622157604471892,0.155373249983387,0.0959012490239133,0.0711401244369744,0.0380578393474878,0.0820377861863082,0.106308160347441,0.077737062150877,0.0894119429257234,0.113029289332218,0.0502628447541783,0.112037705530433,0.153609385201726,0.019646701158666,0.130290007632775,0.0580232605019083,0.104604526676024,0.151327282413306,0.0622525172210208,0.107735554851595,0.129084842312567,0.0349915705831719
"MFN2","MFN2","micro_state3_AD2","turquoise",-0.00261405273039164,0.0419078270536728,0.016944394818232,-0.0612777086929928,-0.0351586416436501,-0.0249999356434044,-0.0178645801430908,0.0163011115685817,0.0289551556276574,-0.053594703047175,0.00645284995018729,0.014751386361806,0.0392473767931296,-0.0461949363499372,0.0251520802787831,0.0599890969900961,-0.0121337354616313,0.0300805643747058,0.0258051995585617,0.0554824846112465,-0.00147896920820223,-0.014277847523324
"TNFRSF1B","TNFRSF1B","micro_state3_AD4","blue",0.128010948849624,-0.0396051871784259,0.184850719734467,0.158104348642686,0.280307588152985,0.125736474556882,0.227373773238721,0.0255871125343314,0.0952428067114165,0.177840061384519,0.102047954778454,0.100931991952078,0.0106689305755198,0.0637502087179659,0.0546496507865509,0.0816317011301404,0.0824342915071052,0.100127504193406,-0.018975750414683,0.104063989029979,0.0543068938737578,0.13681294145006
"VPS13D","VPS13D","micro_state3_AD4","blue",0.173234930257573,0.103905221982739,0.14886110759759,0.158063133770601,0.224531091609078,0.211283648616876,0.171101658947712,0.224057954288464,0.247474512527284,0.196033967606675,0.130521532087695,0.137298930683174,0.153451499218211,0.114018680230752,0.147923752332445,0.168900312158896,0.115441162640913,0.213446240173306,0.111501603870595,0.0807907431754302,0.108143392483384,0.134223195247732
"DHRS3","DHRS3","micro_state3_AD4","blue",0.0840339720419623,0.0906128871231363,0.0651651029957943,0.0931779056114202,0.138282681118453,0.0947632025803592,0.0775547692711262,0.0939259876160736,0.0795415850557743,0.127927318860038,0.0785858321123621,0.0723119085063115,0.0848212184100919,0.0687644771607328,0.0227024993598194,0.056953286035131,0.115240231963528,0.137299113963645,0.0237120307925107,0.00452929376880318,0.0530440700782563,0.120610525177891
"PRDM2","PRDM2","micro_state3_AD9","brown",0.113101995335366,0.125985190115095,0.153309934838128,0.165609387031898,0.104967142422531,0.179673142782365,0.0913878402382608,0.0372698945602966,0.122384286724256,0.132934469314964,0.0705709545891259,0.165409666806149,0.128981644965817,0.0785423199966652,0.0738902769633159,0.129839046591725,0.131091566789084,0.0895196326655049,0.0885451117585899,0.127279327075474,0.104332069593018,0.0691835966090495
"KAZN","KAZN","micro_state3_AD6","yellow",0.0556368968600362,0.0261377821771659,0.0618378987069668,0.0590838646617213,0.0854218961297965,0.0835942717901888,0.115017793506036,0.0925067578759283,0.085170501398068,0.0630207652119777,0.0246992811429385,0.0918730613459911,0.102449972295099,0.0126154359865139,0.0903888551643483,0.0450242506394341,0.00161239071181774,0.096408772327457,0.0382329672739558,0.0620975647810394,0.0502631270734359,0.120982089966694
"TMEM51","TMEM51","micro_state3_AD4","blue",0.114236052427477,0.0935786381718939,0.0900502357840064,0.188756239392887,0.198319790652052,0.161051166670172,0.103014422646518,0.0647190555402816,0.164995170147337,0.212478644579632,0.0730055866935519,0.135173796553501,0.148694301126762,0.0646533824718477,0.135342593965136,0.130485915650136,0.159660630342591,0.13142189838776,0.104873171710341,0.116257949057627,0.0676124343826782,0.102528180441112
"EFHD2","EFHD2","micro_state3_AD2","turquoise",0.11107735225324,0.150379375366116,0.139598508437267,0.131493061407633,0.0519495713897584,0.0756961619303435,0.113266566149115,0.0983176868771916,0.107942805224277,0.13783978305905,0.0439237615915374,0.0502825184618328,0.122424127168385,0.107882685409472,0.0783239263689267,0.0967234745558769,0.149352580010716,0.104458086187746,0.12779463634488,0.070620586958992,0.0981609080277207,0.0944189423273564
"DDI2","DDI2","micro_state3_AD4","blue",0.253728098034468,0.0884309179529156,0.178121128989935,0.164527368850871,0.237664952257214,0.177965429359085,0.197842828127573,0.152847659906231,0.17105949688137,0.205873020793869,0.0776109297864282,0.138394028786554,0.0937470672122139,0.10521040751561,0.0354813326100702,0.185621250041834,0.0991589711716223,0.16180692539782,0.102544128994591,0.162903796141703,0.117864388713839,0.126245653299556
"PLEKHM2","PLEKHM2","micro_state3_AD2","turquoise",0.170272957565406,0.156963255880676,0.106162663867288,0.0906267106826964,0.0493516263677275,0.0893660624256364,0.0955211236565427,0.112280161167663,0.0878796864494811,0.0882802895723497,0.0182613430216576,0.106868971109819,0.086997027931082,0.0492366013224751,0.000738179475218113,0.137133582827906,0.0787243451412878,0.0727983320003525,0.071291788547229,0.0846772782568102,0.082911281316669,0.152246637956394
"SPEN","SPEN","micro_state3_AD2","turquoise",0.0799427674194388,0.104177896914483,0.176649746594016,0.141456788773343,0.137108897569802,0.0979805962051161,0.144426391663822,0.0817067583087567,0.0963613544269413,0.157845905224293,0.100458328129409,0.108201301752618,0.0817508074649516,0.0400327533864322,0.0858966452829365,0.0834292242696218,0.174377269647628,0.046542125270048,0.0471634701760298,0.0514612681628286,0.082955112338198,0.150099464598732
"EPHA2","EPHA2","micro_state3_AD4","blue",0.00658644712305691,-0.0322555303217772,0.0810670727600266,0.0231743419416798,0.0328622275251233,0.0180977540462043,0.0412326343658624,-0.0597217001633065,0.0495512936330084,-0.0239017106275828,-0.0391170458892862,-0.0165433307398914,-0.0229586932776617,-0.0374628671991497,-0.0364767527760322,-0.0184238925251301,0.0199257074165971,-0.021814858572852,-0.0532027940466948,-0.0309554049835201,0.0187419563396764,0.000642660754857629
"FBXO42","FBXO42","micro_state3_AD5","salmon",0.148814280690008,0.0778457927451946,0.133667935032198,0.172509426990322,0.106721588646491,0.111652074201376,0.060593733190347,0.110515784541975,0.082833929536564,0.113422668209292,0.0781014232273221,0.0671531694288276,0.129002388921688,0.0659260700807376,0.0697511314678438,0.0502516264092045,0.0683152811136429,0.12381907577434,0.0806076670887392,0.0842508438877379,0.0788329567716868,0.0978500178655858
"NECAP2","NECAP2","micro_state3_AD2","turquoise",0.127814682099655,0.155814540431512,0.095194324499443,0.142079978507789,0.0113797302440339,0.127207529926736,0.103157209898881,0.0497833141616103,0.0666557359392572,0.130093540533602,0.0314091461374375,0.0943629768980655,0.0851666576016663,0.0715737558560747,0.034181809144011,0.100182784035973,0.0776426243925461,0.105318144311984,0.0948242111392193,0.0603753649513405,0.0772655711500845,0.038843277514085
"NBPF1","NBPF1","micro_state3_AD4","blue",0.160632812727317,0.0946628663010742,0.140805652567502,0.145157557010644,0.218466046175821,0.165720259787211,0.12658302928536,0.148423309562911,0.13805656680432,0.175114050053609,0.0913771684624373,0.0925122817352582,0.110800422477362,0.0672087613462295,0.0768259362845782,0.178501452390252,0.104983733247518,0.220869875433646,0.128517036947226,0.0967083468987698,0.115853454470046,0.0714971367317113
"SDHB","SDHB","micro_state3_AD2","turquoise",0.10397227039058,0.0781264552280586,0.101767415852987,0.126346250816324,0.129147303930207,0.146714342663789,0.0980273136394013,0.129415688236968,0.0507293962893773,0.0853462780316227,0.0528964621967419,0.0808498992196425,0.171509167998626,0.087813822551469,0.10315030918042,0.0689787864881919,0.0302238266504946,0.125700330002376,0.00600668174758583,0.135780407463475,0.107544877829182,0.0989033475051047
"PADI2","PADI2","micro_state3_AD4","blue",0.15132656571815,0.103974845873392,0.202004709537177,0.196232684286369,0.255617262403156,0.209845569160801,0.164568687386587,0.0732771835139081,0.173945096973556,0.271849436111884,0.158766843833421,0.244274299927115,0.235796115605763,0.108182859759934,0.209078012911897,0.0748889782594578,0.142580355364911,0.158541244097719,0.0861517733609536,0.0451704109745399,0.162218446179923,0.171177370938846
"RCC2","RCC2","micro_state3_AD4","blue",0.245372707267879,0.137115239329771,0.210284424651508,0.20688138041473,0.206480699232229,0.180112962526224,0.218677402513772,0.173269194308762,0.197017049998631,0.202710593183877,0.105354854588046,0.122100799733536,0.189846056383049,0.120585894342983,0.143680111722541,0.232910747233157,0.0769165119074154,0.191527242654941,0.0966427891465727,0.155111999310392,0.175076699408824,0.102209843125903
"ARHGEF10L","ARHGEF10L","micro_state3_AD16","grey60",0.00171243537241234,-0.0347882239038501,0.00599334071736442,-0.0195106979533905,-0.0209221974000455,-0.0285938761810954,-0.00492986008053465,-0.0182068066184272,0.00153430554790985,0.000127233015153323,-0.0573249589798354,-0.0472746168294828,-0.00526941835758622,-0.0797384994164575,-0.0580726321571454,-0.021832535806249,0.00836553445066032,-0.0389932479382263,-0.0803539380166243,-0.00486875957879231,-0.0391480912917777,-0.00171901967781964
"IGSF21","IGSF21","micro_state3_AD4","blue",0.280652180957231,0.124182458809076,0.254418887285388,0.262723375475743,0.269622051838116,0.277779042628982,0.267003335443169,0.20301249526986,0.264906224973675,0.259292550723073,0.175087692925548,0.20783311253104,0.176845011579357,0.110875652130313,0.20747907271124,0.209106591356899,0.0938450555512434,0.221689298868899,0.1466864749594,0.202985523834539,0.13525100289491,0.234806639386814
"CAPZB","CAPZB","micro_state3_AD4","blue",0.349316618471446,0.213035071001485,0.296077521027045,0.351339279285725,0.374076840273851,0.327908940047462,0.275115697069878,0.232069241707342,0.309653496176098,0.28850069728512,0.199567961084349,0.221429444101974,0.287327533409954,0.181225093070587,0.215915646264271,0.316099212377128,0.174773419628303,0.298330909205888,0.192303961245785,0.151090933507329,0.183828948577661,0.206828375460874
"OTUD3","OTUD3","micro_state3_AD4","blue",0.140579917928519,0.046344605766574,0.10335623910259,0.0993269739959694,0.0864093924641116,0.114315539462987,0.115769218545491,0.0849649279263282,0.111802182206325,0.103776511555041,0.0970983841631402,0.0635776892984347,0.0924097527931717,0.0287264447259831,0.092464330006939,0.0701939915572794,0.0693251015111376,0.122076228429255,0.0417641738038799,0.090974998443077,-0.0144049756539044,0.0332256995834714
"LINC01141","LINC01141","micro_state3_AD4","blue",0.075918235183849,0.0145156578679992,0.11878298807804,0.133013943699688,0.177098563956864,0.122331482384173,0.0819503126535391,0.0374521386576206,0.091210738834474,0.0852848427300289,0.0276910024344835,0.0904593823154601,0.0972529532273971,0.114204890243414,0.0665336312720467,0.0785748906961295,-0.00187740916801969,0.1580237115566,0.0484041931824515,0.058406771269756,0.0842448067262885,0.158294548675147
"CAMK2N1","CAMK2N1","micro_state3_AD4","blue",0.141494333175595,0.057665036107747,0.0536399255008588,0.139278938370827,0.139058181823403,0.108546628737851,0.097336365773494,0.0645997332905129,0.043465782256665,0.12810461763114,0.125290037034941,0.146993534679601,0.0986098088329254,0.120035763163929,0.0721593155516174,0.098719581557298,0.147080934331039,0.128101212471573,-0.0184534444083218,0.110444473496614,0.114518646521952,0.0759381184920087
"DDOST","DDOST","micro_state3_AD2","turquoise",0.0768193742335772,0.16131744271587,0.0916617587714887,0.100867763624496,-0.00966994347866516,0.0769493401223771,0.0999678662533754,0.104227945110512,0.117597899825907,0.102504470779971,0.0504980059078493,0.114845984332944,0.113622823809907,0.108441227430834,0.0633022520709234,0.0584852701720958,0.0894679657504544,0.0548295423589139,0.0483612760811214,0.0208918659387677,0.0922750407100875,0.0714495264716423
"EIF4G3","EIF4G3","micro_state3_AD1","green",0.381255401208788,0.250504255528108,0.323534019561644,0.20814513133387,0.190880904731229,0.212931550250522,0.227481789358108,0.268015058107852,0.264078763205198,0.209806614326457,0.164752799197129,0.181865638339916,0.181441250301848,0.109734171501624,0.0829858682789033,0.296945545813316,0.10326131385126,0.19715161894367,0.194784807750918,0.240078146859246,0.147509502597465,0.173520310425125
"USP48","USP48","micro_state3_AD3","red",0.123522017201964,0.0788916232803817,0.152145432705551,0.170024442767593,0.162379652099007,0.148357326448652,0.120974068063337,0.12407916916319,0.213455344355015,0.211224256562853,0.105298153758693,0.0709914696910055,0.0993115763905797,0.0651477035359224,0.132412361458182,0.0363349349408058,0.110769697342229,0.0993758001805661,0.112479292414406,0.132167554539504,0.216159981537763,0.113928538394078
"CDC42","CDC42","micro_state3_AD2","turquoise",0.142972654622096,0.171594942851541,0.131840913054816,0.137685550071523,0.111423185961946,0.124726563479944,0.167920725596814,0.102780882128772,0.0981577462250736,0.135884766886829,0.0789242025817894,0.194236157088522,0.132983950045987,0.107235482382942,0.0898291680370993,0.096887344133787,0.0871676524099004,0.105853288838296,0.130000328394077,0.118313336865444,0.0621901626389327,0.0842153510245272
"ZBTB40","ZBTB40","micro_state3_AD2","turquoise",0.160773500636618,0.206413651844998,0.114830318792524,0.137765780528291,0.0949365833499625,0.0899212393123293,0.0804869219217277,0.0959630255418904,0.168124925784537,0.125841705993357,0.116158421841233,0.0981191447577733,0.183950773709716,0.00178453785097892,0.0701824796500872,0.1491095183712,0.135502770827546,0.144015949408822,0.102182630897217,0.154461384147538,0.115344628312107,0.144562844374723
"C1QA","C1QA","micro_state3_AD2","turquoise",0.0321047934392996,0.422254653225566,0.144005098041027,0.0615532926714266,-0.201994937375016,0.0385993252592779,0.0645107127282267,0.101279080978808,0.0431316027905396,0.0152859694863618,0.0368166095780245,0.0571173506918587,0.185354689035853,0.062785376194038,0.0891899289269038,0.0387145489428957,0.197380327215866,0.0281877088723953,0.205714013133616,0.128485784718871,0.134876344065174,0.0432087366067121
"C1QC","C1QC","micro_state3_AD2","turquoise",-0.00668265855324871,0.371668760740038,0.0920381600561554,0.0512590285759919,-0.158852787029346,-0.00835965455673905,-0.0167383027535373,0.0859340794083937,0.0716637617462932,0.0176531451547498,0.0384420196938722,0.0475369927032131,0.15921275342145,0.0610181177903778,0.16808185483842,0.03651487935588,0.215219020318126,0.0124752429565186,0.168203535655301,0.069486564198643,0.111768569963818,-0.0357297399455841
"C1QB","C1QB","micro_state3_AD2","turquoise",-0.0235771639778222,0.442966737844256,0.103044640552623,0.0367685330625242,-0.218550692176061,-0.00585588003172395,-0.0536753981214865,0.126791014725454,0.00699544664741856,-0.0238210509620669,0.0136934666978287,0.00611259561741558,0.191687865580528,0.0285123237534055,0.142848469561733,0.0249135311545332,0.135914195105412,0.027548609056256,0.213566139441077,0.0757559487402419,0.164807095685249,-0.0405415865862867
"EPHB2","EPHB2","micro_state3_AD4","blue",0.0635670583480644,0.110671452783853,0.184423078114359,0.149364035666457,0.125312587250095,0.12123975434028,0.125879637448473,0.12741578278673,0.117038172420128,0.114158307057834,0.120988825053461,0.081304059685408,0.0657550658084801,0.0895785286338203,0.175492570650046,0.129587609040545,0.0702393201876445,0.161841886047396,0.12556544671053,0.0961164910750839,0.120728191124224,0.096275920042156
"KDM1A","KDM1A","micro_state3_AD10","greenyellow",0.13058506376499,0.0574719280834516,0.103577635950365,0.061382188296752,0.128367943248884,0.0420787768069415,0.123575463144811,0.0728509247999088,0.000132616902429039,0.155649454587855,0.209549815506826,0.0678113381865748,0.0468923409131322,0.0168732167040925,0.00229002137578809,0.0581568947436542,0.0149705928449833,0.0392544936925803,0.0294358618790877,0.0353357973307084,0.0495917808701988,0.107656199850888
"AL031428.1","AL031428.1","micro_state3_AD9","brown",0.0807654271225688,0.107957490932959,0.00973583907286433,0.109219564327752,0.0148703009508914,0.0331353909923494,0.11581838744574,0.0429664094590632,0.0783145968318304,0.168011700089699,0.0449919211045757,0.105709333954565,0.0960333644074652,0.011001674200756,0.0780039691785621,0.0752467335763071,0.0351203361182503,0.101475609445381,0.0818002113870928,0.0708238290915252,0.0474820554186912,0.0879783972222071
"LUZP1","LUZP1","micro_state3_AD4","blue",0.154754020787041,0.129874681896351,0.16999481815165,0.140079549826905,0.130078359135568,0.141414230831662,0.154163444861486,0.130571087741358,0.10236291270579,0.162576787005622,0.0901180702448302,0.128968100220815,0.176341713060548,0.0764295880677028,0.100173147270097,0.123351441386107,0.0796714121115036,0.088952656950132,0.124570613721541,0.057967735109507,0.0740406434046059,0.103333099786998
"HNRNPR","HNRNPR","micro_state3_AD4","blue",0.195326016992393,0.125875983207928,0.17145643666865,0.0965713059654566,0.135690909382803,0.171168069110338,0.18642701220986,0.161721463238509,0.146343319816758,0.140782193855509,0.186286530411423,0.153864810143939,0.100475634703922,0.163027065735757,0.0403394419222483,0.120174604258135,0.106605722420243,0.152431125343827,0.100597083655661,0.161953869874071,0.0916967741694181,0.0726108408649725
"RPL11","RPL11","micro_state3_AD2","turquoise",-0.0114622085892351,0.233395759220587,0.0939271532484381,-0.00925343775276666,-0.0805747841163439,-0.0626345154883094,-0.000238821819096244,0.0339151725010063,-0.00449565174231724,0.015007006488789,-0.00842027090149332,0.0464567506724564,0.0603406671201888,-0.0300984915401787,0.0710766242073135,0.0516307327524306,0.101075507577619,-0.0340035876291638,0.0134514311412207,-0.0213588215234063,0.0622558096370303,-0.035680132845007
"ELOA","ELOA","micro_state3_AD11","black",0.119966974616458,0.0842888686885434,0.0687650235478001,0.0426092764995415,0.0535584901876007,0.0898268149072156,0.0967469984387581,0.0816552956598851,0.0752289886238627,0.0918172367987128,-0.0130490315597752,0.157825683216321,0.105564793916436,0.0289679411800056,0.0624709504981548,0.0324487973503245,0.0539366371849443,0.0659229646849994,0.0967529299082758,-0.0278730851278464,0.0663026784430834,0.0561004064206334
"FUCA1","FUCA1","micro_state3_AD12","pink",0.0549474252421042,0.0412413370608909,0.0297562010969591,0.0361776414864835,0.0468968104024363,0.0429985762844868,0.0660867415057954,0.0442481521851187,0.0166564995794155,0.0410448385167218,0.00812958237953897,0.0926494743484711,0.159476029606842,0.0724989386672029,0.0779046395016386,0.0615307612262031,0.0808462542940519,0.0172581111502299,0.0713503845782346,0.0234850612406522,0.0635609386961299,-0.0157175583851931
"SRSF10","SRSF10","micro_state3_AD2","turquoise",0.184725589389012,0.250531581157852,0.193698742960203,0.149736201811458,0.127695416066661,0.174398391595375,0.194202183643388,0.126478963337267,0.167804440908854,0.210809146542017,0.130455984869897,0.158155272577717,0.218412316855621,0.035220567195431,0.13145028965825,0.148086314670943,0.137095279361158,0.190294250261067,0.189202651177402,0.100100342451788,0.133425029582511,0.139664419549955
"IFNLR1","IFNLR1","micro_state3_AD4","blue",0.0902526097825743,-0.014783207678223,0.0439568668591399,0.0231880784005395,0.0780911556537295,0.0762519335979794,0.0758383481391428,0.015957920860041,0.0427626503587308,0.0371448966226061,0.0214023646765637,0.085710487903824,0.0460276506086344,0.0320425873455612,-0.0330898426073526,0.0379096850084026,0.0231984183641126,0.0585508362498974,-0.0120470764776968,0.043693993132594,0.0278660820464161,0.026674893789714
"CLIC4","CLIC4","micro_state3_AD2","turquoise",0.0755745082813078,0.100200090358618,0.135122042957821,0.010847033817105,0.026647580333886,0.0752497844922855,0.0662755454264941,0.105363807685794,-0.0019638610010745,-0.0441725196355934,9.21797711762315e-05,-0.0411556424444231,0.0367568505583418,-0.00186973431389373,-0.0353433165549479,0.0903050649568133,-0.0123681147219051,0.0189647892029907,0.00189196756340765,0.0242660757225775,-0.0108763086287525,-0.021930433395976
"MACO1","MACO1","micro_state3_AD2","turquoise",0.152072296562945,0.199560260159029,0.176155226077235,0.161369342587354,0.130418573815559,0.143272076577808,0.151098487321885,0.134905027734373,0.176886942375598,0.155754788933697,0.154808675683397,0.202747538235692,0.190326325738264,0.100693673423722,0.110427729595938,0.160639351739346,0.100479385108674,0.117951400044103,0.180233450289323,0.201863967780758,0.0977181741152834,0.126207444718734
"MAN1C1","MAN1C1","micro_state3_AD2","turquoise",0.133210871418836,0.0918251704297553,0.150766428210342,0.125809510026371,0.132902965632276,0.061618132833183,0.125922068067534,0.136743695647768,0.134535410999316,0.122518569094941,0.0564407458847751,0.0883078879091271,0.108186052395852,0.111246298507229,0.0915650080252981,0.132820993915566,0.0388860736305854,0.0289962183580063,0.116164659973818,0.13666004403856,0.11470987266036,0.129174063520122
"STMN1","STMN1","micro_state3_AD2","turquoise",-0.0242339206613618,0.0561962604743169,0.0507707580709151,0.0506616575853423,-0.00559726089332689,0.0373252212438643,0.0215800786204713,0.0775604553514806,0.0376413382624655,0.0382728162917093,0.0185185159245965,0.0559643725948849,0.0370725372099459,0.0625388845752807,0.0181408692981373,0.0323786609339497,0.0677737520500093,0.0631666022896023,0.0352334503811416,0.0220008417469908,0.138666077328698,0.0509698436231524
"PDIK1L","PDIK1L","micro_state3_AD1","green",0.195789762235754,0.142713782806228,0.115890841540993,0.151838789180896,0.107128246464447,0.16267306978743,0.133422210013064,0.126423284398651,0.133195299360155,0.136376953783249,0.0306832333566857,0.10942684862508,0.127206355550542,0.0624756845807765,0.105729812737079,0.142704721171469,0.11520643371268,0.133444805388271,0.0939797085588156,0.113127442125366,0.10955051997928,0.0852590217443399
"DHDDS","DHDDS","micro_state3_AD2","turquoise",0.0822786949342001,0.115930215968246,0.090792628201716,0.0675526136727019,0.00424313661165646,0.0419941775877028,0.103280083871046,0.0200072181806482,0.0452269869809821,0.0662567274108154,0.105220222306895,0.0326773375289316,0.0628210084349044,0.0213969693825999,0.0551337758948303,0.115240459775653,0.0647481453219619,0.0159042995250565,0.0863254231706718,0.118123770231706,0.0352364312957635,0.0655701075033144
"HMGN2","HMGN2","micro_state3_AD20","lightcyan",-0.0773496510934042,0.0417091816528716,-0.0357327174063121,-0.0316357531220159,-0.115182700993854,-0.0774341080610522,-0.0660290673417723,-0.0080814496090207,-0.107569092432102,-0.0706890305519948,-0.0633460303218186,-0.0661846394238917,0.0211176095707339,-0.0407315191213525,0.0070814481084778,-0.0523078874604622,-0.0091904086392708,-0.0629250702594192,0.00603482839864229,-0.00794774068260915,0.0435826637443179,-0.000604001873634197
"RPS6KA1","RPS6KA1","micro_state3_AD1","green",0.235393322477994,0.111912140516804,0.143829435476277,0.126007945340797,0.180883349377099,0.169430214014858,0.185716902377368,0.0601958466492763,0.0910561612744496,0.175243354683138,0.0414474225808633,0.111841864684581,0.0784422775888568,0.115152968050324,0.092160595954634,0.122355812282145,0.146479098959256,0.112823413922828,0.0321288116316847,0.105825981087518,0.0455748099971736,0.0531939434060662
"ARID1A","ARID1A","micro_state3_AD2","turquoise",0.230017554935735,0.23628541125868,0.187097214112185,0.235004986879508,0.145945109837671,0.217516942117999,0.232916913924694,0.196348526065996,0.141765280084554,0.210442338290035,0.108912825726191,0.17513331745392,0.226211068458969,0.0588341422904711,0.155921778544218,0.232422119188625,0.108209367874134,0.220580085254177,0.170141330594861,0.169115513916183,0.158042497237511,0.166545310091932
"NUDC","NUDC","micro_state3_AD13","darkred",0.0496884045804597,0.012477585066172,0.0441539386956423,-0.00142004263249178,0.0483132613151374,-0.0103272511926209,0.0395968649907142,0.0151606508201511,0.0280580183449791,0.00196218303983772,0.0619257737247336,0.0137633950473916,0.0217131708174139,0.10313518873156,-0.0215955918884153,0.0134579073417076,-0.00142701107358479,0.0112340348074756,0.0301086681326467,-0.00862248838796881,0.084774956220675,0.0228062101516832
"WDTC1","WDTC1","micro_state3_AD4","blue",0.131339018795457,0.0747208750720526,0.120763395241169,0.108738472149457,0.128614768336048,0.0955398368351572,0.148149718102686,0.00553753368734142,0.122109058428797,0.146365900197429,0.042400931551376,0.114711561608773,0.159263202164059,0.00873249072101214,0.0406282420810813,0.0607783381203944,0.0699627871909297,0.0966195622832432,0.00229710171226716,0.0609833130692714,0.0950824058265068,0.127646621380831
"WASF2","WASF2","micro_state3_AD2","turquoise",0.285302761863072,0.312117329938398,0.290711094629605,0.244859516068253,0.235129555888523,0.254674289126213,0.25336309456614,0.2229886030281,0.230143019729054,0.236930114605869,0.164550678470134,0.218922508490672,0.227616372056521,0.147007696492531,0.193997390384201,0.182905626603096,0.117302485111558,0.280422645674499,0.23648418923832,0.164699483248575,0.172831774098777,0.180014657056093
"AHDC1","AHDC1","micro_state3_AD2","turquoise",0.0469573054309201,0.0931558190113007,0.0567248546762212,0.00485910260790465,-0.064475677494166,0.048407133265462,0.0278862960376591,0.0964631387588763,0.0957428935871805,0.00937314694485964,-0.0247819282693079,0.0259539291628625,0.0416286209451146,-0.00848220259069072,-0.0619269941421552,0.0799596353732012,0.0407292837564762,0.06908650082444,0.103732377261774,0.101415072249502,0.0643522272436416,0.0152813960395493
